id,pid,status,mother1,mother2,px,py,pz,m,scale,pol,xProd,yProd,zProd,tau
32,21,-31,44,0,0,0,0,0,5.65823,9,0,0,0,0
33,21,-31,45,45,0,0,0,0,5.65823,9,0,0,0,0
34,21,-33,32,33,0.674416,-5.61789,0.674416,0,5.65823,9,0,0,0,0
35,21,-33,32,33,-0.674416,5.61789,-0.674416,0,5.65823,9,0,0,0,0
36,21,-42,52,52,-7.54952e-15,-1.22125e-15,-7.54952e-15,0,8.11828,9,0,0,0,0
37,21,-41,53,0,6.21725e-15,5.55112e-16,6.21725e-15,0,8.11828,9,0,0,0,0
38,21,-44,27,27,-4.29605,4.57807,-4.29605,0,8.11828,9,0,0,0,0
39,21,-44,28,28,9.23559,-3.82717,9.23559,0,8.11828,9,0,0,0,0
40,21,-43,37,0,-4.93954,-0.750898,-4.93954,0,5.45643,9,0,0,0,0
41,21,-51,30,0,-0.164265,-2.20664,-0.164265,0,4.59125,9,0,0,0,0
42,21,-51,30,0,-3.41673,-8.69897,-3.41673,0,4.59125,9,0,0,0,0
43,21,-52,31,31,-8.97618,-15.6489,-8.97618,0,4.59125,9,0,0,0,0
44,21,-41,64,0,4.44089e-16,1.77636e-15,4.44089e-16,0,5.65823,9,0,0,0,0
45,21,-42,65,65,3.33067e-16,0,3.33067e-16,0,5.65823,9,0,0,0,0
46,21,-44,34,34,0.691767,-5.68665,0.691767,0,5.65823,9,0,0,0,0
47,21,-44,35,35,0.378756,1.44461,0.378756,0,5.65823,9,0,0,0,0
48,21,-43,44,0,-1.07052,4.24204,-1.07052,0,4.3791,9,0,0,0,0
49,21,-51,41,0,-4.78142,-2.57815,-4.78142,0,4.16641,9,0,0,0,0
50,21,-51,41,0,2.57904,-4.81752,2.57904,0,4.16641,9,0,0,0,0
51,21,-52,42,42,-1.37861,-3.50994,-1.37861,0,4.16641,9,0,0,0,0
52,21,-42,73,0,3.51008e-12,1.19693e-12,3.51008e-12,0,8.11828,9,0,0,0,0
53,21,-41,74,74,3.63798e-12,-4.54747e-13,3.63798e-12,0,8.11828,9,0,0,0,0
54,21,-44,38,38,-5.42179,4.19431,-5.42179,0,8.11828,9,0,0,0,0
55,21,-44,39,39,8.27706,-4.15393,8.27706,0,8.11828,9,0,0,0,0
56,21,-44,40,40,-6.75721,-1.37053,-6.75721,0,5.45643,9,0,0,0,0
57,21,-43,53,0,3.90195,1.33016,3.90195,0,4.12252,9,0,0,0,0
58,21,-51,43,0,-11.4609,-15.2421,-11.4609,0,3.6446,9,0,0,0,0
59,21,-51,43,0,2.25478,0.438014,2.25478,0,3.6446,9,0,0,0,0
60,21,-52,20,20,-6.46635,23.7536,-6.46635,0,3.6446,9,0,0,0,0
61,21,-51,54,0,-2.44292,5.02065,-2.44292,0,3.41082,9,0,0,0,0
62,21,-51,54,0,-1.4112,-1.61309,-1.4112,0,3.41082,9,0,0,0,0
63,21,-52,55,55,6.70939,-3.36718,6.70939,0,3.41082,9,0,0,0,0
64,2,-41,135,135,0,-1.7053e-13,0,0,5.65823,9,0,0,0,0
65,21,-42,136,0,1.57707e-13,-8.95728e-13,1.57707e-13,0,5.65823,9,0,0,0,0
66,21,-44,46,46,0.693109,-5.69429,0.693109,0,5.65823,9,0,0,0,0
67,21,-44,47,47,0.460185,0.981079,0.460185,0,5.65823,9,0,0,0,0
68,21,-44,48,48,-0.58017,1.45069,-0.58017,0,4.3791,9,0,0,0,0
69,2,-43,64,0,-0.573124,3.26252,-0.573124,0.33,3.31258,9,0,0,0,0
70,21,-51,22,0,14.6184,-10.4478,14.6184,0,3.26094,9,0,0,0,0
71,21,-51,22,0,1.02661,-3.93688,1.02661,0,3.26094,9,0,0,0,0
72,1,-53,171,171,1.47438e-13,3.64153e-14,1.47438e-13,0,0,9,0,0,0,0
73,21,-41,88,0,0,2.22045e-16,0,0,8.11828,9,0,0,0,0
74,21,-42,89,89,2.77556e-17,0,2.77556e-17,0,8.11828,9,0,0,0,0
75,21,-44,61,61,-2.50009,4.10666,-2.50009,0,3.41082,9,0,0,0,0
76,21,-44,63,63,6.62999,-4.63665,6.62999,0,3.41082,9,0,0,0,0
77,21,-44,56,56,-6.78585,-1.8283,-6.78585,0,5.45643,9,0,0,0,0
78,21,-44,57,57,3.90194,1.33005,3.90194,0,4.12252,9,0,0,0,0
79,21,-44,62,62,-1.41828,-1.72629,-1.41828,0,3.41082,9,0,0,0,0
80,21,-43,73,0,0.17229,2.75452,0.17229,0,3.04739,9,0,0,0,0
81,21,-31,111,111,0,0,0,0,3.01181,9,0,0,0,0
82,21,-31,112,0,0,0,0,0,3.01181,9,0,0,0,0
83,21,-33,81,82,-1.2297,2.74933,-1.2297,0,3.01181,9,0,0,0,0
84,21,-33,81,82,1.2297,-2.74933,1.2297,0,3.01181,9,0,0,0,0
85,21,-51,80,0,1.83444,4.51052,1.83444,0,2.83211,9,0,0,0,0
86,21,-51,80,0,-1.5723,-1.72537,-1.5723,0,2.83211,9,0,0,0,0
87,21,-52,78,78,3.81209,1.29942,3.81209,0,2.83211,9,0,0,0,0
88,21,-41,117,117,1.77636e-15,0,1.77636e-15,0,8.11828,9,0,0,0,0
89,21,-42,118,0,-6.66134e-16,-2.22045e-16,-6.66134e-16,0,8.11828,9,0,0,0,0
90,21,-44,75,75,-1.77233,4.65939,-1.77233,0,3.41082,9,0,0,0,0
91,21,-44,76,76,7.6408,-3.86894,7.6408,0,3.41082,9,0,0,0,0
92,21,-44,77,77,-6.42135,-1.55147,-6.42135,0,5.45643,9,0,0,0,0
93,21,-44,87,87,3.81218,1.29949,3.81218,0,2.83211,9,0,0,0,0
94,21,-44,79,79,-1.32815,-1.65783,-1.32815,0,3.41082,9,0,0,0,0
95,21,-44,85,85,1.8526,4.52431,1.8526,0,2.83211,9,0,0,0,0
96,21,-44,86,86,-1.57081,-1.72424,-1.57081,0,2.83211,9,0,0,0,0
97,21,-43,88,0,-2.21294,-1.68072,-2.21294,0,2.77886,9,0,0,0,0
98,21,-31,273,0,0,0,0,0,2.54598,9,0,0,0,0
99,21,-31,274,274,0,0,0,0,2.54598,9,0,0,0,0
100,21,-33,98,99,-0.268008,2.53184,-0.268008,0,2.54598,9,0,0,0,0
101,21,-33,98,99,0.268008,-2.53184,0.268008,0,2.54598,9,0,0,0,0
102,21,-51,84,0,0.236986,-3.4107,0.236986,0,2.43449,9,0,0,0,0
103,21,-51,84,0,0.807265,1.07599,0.807265,0,2.43449,9,0,0,0,0
104,21,-52,83,83,-1.04425,2.33471,-1.04425,0,2.43449,9,0,0,0,0
105,21,-51,94,0,2.14686,0.560446,2.14686,0,2.42828,9,0,0,0,0
106,21,-51,94,0,-0.57483,-3.68679,-0.57483,0,2.42828,9,0,0,0,0
107,21,-52,91,91,4.74062,-2.40042,4.74062,0,2.42828,9,0,0,0,0
108,21,-51,58,0,-11.4857,-13.3488,-11.4857,0,2.36662,9,0,0,0,0
109,21,-51,58,0,0.446894,-1.81136,0.446894,0,2.36662,9,0,0,0,0
110,21,-52,59,59,1.83265,0.35601,1.83265,0,2.36662,9,0,0,0,0
111,21,-42,195,0,4.44089e-16,-5.55112e-17,4.44089e-16,0,3.01181,9,0,0,0,0
112,1,-41,196,196,-4.44089e-16,-1.66533e-16,-4.44089e-16,0,3.01181,9,0,0,0,0
113,21,-44,104,104,-0.926806,2.31884,-0.926806,0,2.43449,9,0,0,0,0
114,21,-44,102,102,1.15793,-3.53517,1.15793,0,2.43449,9,0,0,0,0
115,21,-44,103,103,2.02,0.912083,2.02,0,2.43449,9,0,0,0,0
116,1,-43,112,0,-2.25113,0.304252,-2.25113,0.33,2.3512,9,0,0,0,0
117,21,-42,375,375,-5.29798e-13,-5.65881e-13,-5.29798e-13,0,8.11828,9,0,0,0,0
118,2,-41,450,450,5.29354e-13,5.6577e-13,5.29354e-13,0,8.11828,9,0,0,0,0
119,21,-44,90,90,-1.77205,4.65968,-1.77205,0,3.41082,9,0,0,0,0
120,21,-44,107,107,4.74098,-2.40004,4.74098,0,2.42828,9,0,0,0,0
121,21,-44,92,92,-6.42039,-1.55044,-6.42039,0,5.45643,9,0,0,0,0
122,21,-44,93,93,5.3705,2.96353,5.3705,0,2.83211,9,0,0,0,0
123,21,-44,105,105,2.14716,0.56076,2.14716,0,2.42828,9,0,0,0,0
124,21,-44,95,95,1.86318,4.53561,1.86318,0,2.83211,9,0,0,0,0
125,21,-44,96,96,-1.5415,-1.69295,-1.5415,0,2.83211,9,0,0,0,0
126,21,-44,97,97,-2.21293,-1.68071,-2.21293,0,2.77886,9,0,0,0,0
127,21,-44,106,106,-0.5745,-3.68644,-0.5745,0,2.42828,9,0,0,0,0
128,2,-43,118,0,-1.60044,-1.70902,-1.60044,0.33,2.34483,9,0,0,0,0
129,21,-51,70,0,8.54114,-5.60588,8.54114,0,2.27421,9,0,0,0,0
130,21,-51,70,0,6.00725,-4.58475,6.00725,0,2.27421,9,0,0,0,0
131,21,-52,60,60,-6.39634,23.4964,-6.39634,0,2.27421,9,0,0,0,0
132,21,-51,66,0,0.927438,-6.99555,0.927438,0,2.16826,9,0,0,0,0
133,21,-51,66,0,-0.225557,1.31996,-0.225557,0,2.16826,9,0,0,0,0
134,21,-52,67,67,0.451413,0.962378,0.451413,0,2.16826,9,0,0,0,0
135,2,-42,481,481,-4.26326e-14,-5.84643e-13,-4.26326e-14,0,5.65823,9,0,0,0,0
136,21,-41,482,482,4.25909e-14,5.84421e-13,4.25909e-14,0,5.65823,9,0,0,0,0
137,21,-44,132,132,1.05807,-5.20377,1.05807,0,2.16826,9,0,0,0,0
138,21,-44,134,134,0.4515,0.963568,0.4515,0,2.16826,9,0,0,0,0
139,21,-44,68,68,-0.580139,1.45111,-0.580139,0,4.3791,9,0,0,0,0
140,2,-44,69,69,-0.573124,3.26253,-0.573124,0.33,3.31258,9,0,0,0,0
141,21,-44,133,133,-0.205792,1.59106,-0.205792,0,2.16826,9,0,0,0,0
142,21,-43,136,0,-0.150513,-2.0645,-0.150513,0,2.0704,9,0,0,0,0
143,21,-51,114,0,2.84202,-3.71018,2.84202,0,2.0264,9,0,0,0,0
144,21,-51,114,0,-0.263609,0.816385,-0.263609,0,2.0264,9,0,0,0,0
145,21,-52,115,115,0.599522,0.270699,0.599522,0,2.0264,9,0,0,0,0
146,21,-31,529,529,0,0,0,0,1.96931,9,0,0,0,0
147,21,-31,530,530,0,0,0,0,1.96931,9,0,0,0,0
148,21,-33,146,147,1.84064,-0.700151,1.84064,0,1.96931,9,0,0,0,0
149,21,-33,146,147,-1.84064,0.700151,-1.84064,0,1.96931,9,0,0,0,0
150,21,-51,130,0,2.10729,-3.87082,2.10729,0,1.96169,9,0,0,0,0
151,21,-51,130,0,3.78397,-0.287837,3.78397,0,1.96169,9,0,0,0,0
152,21,-52,131,131,-6.28034,23.0703,-6.28034,0,1.96169,9,0,0,0,0
153,21,-51,127,0,-1.39446,-0.424765,-1.39446,0,1.9575,9,0,0,0,0
154,21,-51,127,0,2.16204,-2.91117,2.16204,0,1.9575,9,0,0,0,0
155,21,-52,123,123,0.805071,0.210256,0.805071,0,1.9575,9,0,0,0,0
156,21,-51,152,0,-4.30101,21.2473,-4.30101,0,1.93367,9,0,0,0,0
157,21,-51,152,0,-1.70215,1.802,-1.70215,0,1.93367,9,0,0,0,0
158,21,-52,151,151,3.50678,-0.266752,3.50678,0,1.93367,9,0,0,0,0
159,2,-51,140,0,-1.94887,3.66652,-1.94887,0.33,1.93018,9,0,0,0,0
160,21,-51,140,0,1.35343,-0.348167,1.35343,0,1.93018,9,0,0,0,0
161,21,-52,139,139,-0.557823,1.39529,-0.557823,0,1.93018,9,0,0,0,0
162,21,-51,119,0,-2.26926,1.97647,-2.26926,0,1.90306,9,0,0,0,0
163,21,-51,119,0,-0.559927,2.42793,-0.559927,0,1.90306,9,0,0,0,0
164,21,-52,121,121,-5.36325,-1.29515,-5.36325,0,1.90306,9,0,0,0,0
165,21,-51,124,0,0.0860079,3.91748,0.0860079,0,1.83813,9,0,0,0,0
166,21,-51,124,0,1.54215,0.360017,1.54215,0,1.83813,9,0,0,0,0
167,21,-52,125,125,-1.30648,-1.43484,-1.30648,0,1.83813,9,0,0,0,0
168,21,-51,71,0,1.47055,-4.74249,1.47055,0,1.742,9,0,0,0,0
169,21,-51,71,0,1.44566,-0.434609,1.44566,0,1.742,9,0,0,0,0
170,21,-52,129,129,6.65154,-4.36567,6.65154,0,1.742,9,0,0,0,0
171,1,-42,409,409,9.49241e-14,3.54716e-14,9.49241e-14,0,0,9,0,0,0,0
172,21,-41,212,212,-9.41469e-14,-3.55271e-14,-9.41469e-14,0,23.2905,9,0,0,0,0
173,21,-44,156,156,-4.25173,21.2657,-4.25173,0,1.93367,9,0,0,0,0
174,21,-44,108,108,-11.1681,-13.2301,-11.1681,0,2.36662,9,0,0,0,0
175,21,-44,170,170,6.68361,-4.35369,6.68361,0,1.742,9,0,0,0,0
176,1,-44,23,23,-4.67538,11.8256,-4.67538,0.33,12.7176,9,0,0,0,0
177,21,-44,29,29,8.69912,4.67035,8.69912,0,6.34446,9,0,0,0,0
178,21,-44,49,49,-4.41266,-2.44038,-4.41266,0,4.16641,9,0,0,0,0
179,21,-44,51,51,-1.28016,-3.47316,-1.28016,0,4.16641,9,0,0,0,0
180,21,-44,50,50,2.7851,-4.74054,2.7851,0,4.16641,9,0,0,0,0
181,21,-44,110,110,1.84934,0.362249,1.84934,0,2.36662,9,0,0,0,0
182,21,-44,168,168,1.47745,-4.73991,1.47745,0,1.742,9,0,0,0,0
183,21,-44,109,109,0.498219,-1.79218,0.498219,0,2.36662,9,0,0,0,0
184,21,-44,150,150,2.13865,-3.8591,2.13865,0,1.96169,9,0,0,0,0
185,21,-44,158,158,3.52548,-0.259767,3.52548,0,1.93367,9,0,0,0,0
186,21,-44,157,157,-1.69823,1.80346,-1.69823,0,1.93367,9,0,0,0,0
187,21,-44,169,169,1.45284,-0.431927,1.45284,0,1.742,9,0,0,0,0
188,21,-43,172,0,-1.62357,-0.606566,-1.62357,0,1.73318,9,0,0,0,0
189,21,-51,143,0,1.81954,-4.2003,1.81954,0,1.71083,9,0,0,0,0
190,21,-51,143,0,0.487759,0.565974,0.487759,0,1.71083,9,0,0,0,0
191,1,-52,116,116,-1.71641,0.228404,-1.71641,0.33,1.71083,9,0,0,0,0
192,21,-51,122,0,5.93948,2.39391,5.93948,0,1.66347,9,0,0,0,0
193,21,-51,122,0,-0.681276,0.449877,-0.681276,0,1.66347,9,0,0,0,0
194,2,-52,128,128,-1.48815,-1.58928,-1.48815,0.33,1.66347,9,0,0,0,0
195,21,-41,304,0,2.22045e-16,4.44089e-16,2.22045e-16,0,3.01181,9,0,0,0,0
196,1,-42,272,272,-1.66533e-16,-3.33067e-16,-1.66533e-16,0,3.01181,9,0,0,0,0
197,21,-44,113,113,-0.319334,3.26684,-0.319334,0,2.43449,9,0,0,0,0
198,21,-44,189,189,1.95401,-3.99046,1.95401,0,1.71083,9,0,0,0,0
199,21,-44,145,145,0.613276,0.292163,0.613276,0,2.0264,9,0,0,0,0
200,1,-44,191,191,-1.69619,0.259959,-1.69619,0.33,1.71083,9,0,0,0,0
201,21,-44,144,144,-0.243483,0.847793,-0.243483,0,2.0264,9,0,0,0,0
202,21,-44,190,190,0.543662,0.653215,0.543662,0,1.71083,9,0,0,0,0
203,21,-43,195,0,-0.851938,-1.32951,-0.851938,0,1.60332,9,0,0,0,0
204,21,-51,160,0,0.328213,-1.23704,0.328213,0,1.54409,9,0,0,0,0
205,21,-51,160,0,0.95552,1.06321,0.95552,0,1.54409,9,0,0,0,0
206,21,-52,161,161,-0.488124,1.22095,-0.488124,0,1.54409,9,0,0,0,0
207,21,-51,142,0,-0.794789,-3.56233,-0.794789,0,1.5222,9,0,0,0,0
208,21,-51,142,0,0.914025,0.171158,0.914025,0,1.5222,9,0,0,0,0
209,21,-52,137,137,0.788319,-3.87709,0.788319,0,1.5222,9,0,0,0,0
210,1,-51,176,0,-2.54104,10.1981,-2.54104,0.33,1.39422,9,0,0,0,0
211,21,-51,176,0,-2.13434,1.62753,-2.13434,0,1.39422,9,0,0,0,0
212,21,-53,410,410,3.09466e-14,-7.10543e-14,3.09466e-14,0,0,9,0,0,0,0
213,21,-51,138,0,1.15576,-0.542153,1.15576,0,1.38742,9,0,0,0,0
214,21,-51,138,0,-0.710491,1.55387,-0.710491,0,1.38742,9,0,0,0,0
215,21,-52,141,141,-0.199564,1.54291,-0.199564,0,1.38742,9,0,0,0,0
216,21,-51,167,0,-2.21453,-0.669194,-2.21453,0,1.36307,9,0,0,0,0
217,21,-51,167,0,1.12777,-0.677085,1.12777,0,1.36307,9,0,0,0,0
218,21,-52,192,192,5.71977,2.30536,5.71977,0,1.36307,9,0,0,0,0
219,2,-51,164,0,-0.899226,-0.977333,-0.899226,0.33,1.35793,9,0,0,0,0
220,-2,-51,164,0,-4.61396,0.332298,-4.61396,0.33,1.35793,9,0,0,0,0
221,21,-52,163,163,-0.409998,1.77781,-0.409998,0,1.35793,9,0,0,0,0
222,21,-51,100,0,-1.30158,1.74517,-1.30158,0,1.30423,9,0,0,0,0
223,21,-51,100,0,1.11208,0.0449598,1.11208,0,1.30423,9,0,0,0,0
224,21,-52,101,101,0.189495,-1.79013,0.189495,0,1.30423,9,0,0,0,0
225,-1,-51,165,0,0.176829,3.16355,0.176829,0.33,1.26853,9,0,0,0,0
226,1,-51,165,0,-0.0927476,0.752476,-0.0927476,0.33,1.26853,9,0,0,0,0
227,21,-52,126,126,-2.211,-1.67924,-2.211,0,1.26853,9,0,0,0,0
228,21,-51,188,0,-0.83503,0.410445,-0.83503,0,1.25142,9,0,0,0,0
229,21,-51,188,0,-0.631625,-0.932767,-0.631625,0,1.25142,9,0,0,0,0
230,21,-52,177,177,8.54221,4.58611,8.54221,0,1.25142,9,0,0,0,0
231,21,-51,184,0,2.65063,-4.04984,2.65063,0,1.22332,9,0,0,0,0
232,21,-51,184,0,1.06438,0.0745891,1.06438,0,1.22332,9,0,0,0,0
233,21,-52,185,185,1.94912,-0.143617,1.94912,0,1.22332,9,0,0,0,0
234,21,-51,209,0,0.851302,-1.81112,0.851302,0,1.19415,9,0,0,0,0
235,21,-51,209,0,-0.105027,-1.74091,-0.105027,0,1.19415,9,0,0,0,0
236,21,-52,215,215,-0.157519,1.21785,-0.157519,0,1.19415,9,0,0,0,0
237,21,-51,227,0,-1.11608,-2.14521,-1.11608,0,1.1916,9,0,0,0,0
238,21,-51,227,0,-1.09558,0.471328,-1.09558,0,1.1916,9,0,0,0,0
239,1,-52,226,226,-0.0920875,0.747112,-0.0920875,0.33,1.1916,9,0,0,0,0
240,2,-51,180,0,0.393667,-1.24551,0.393667,0.33,1.14282,9,0,0,0,0
241,-2,-51,180,0,2.03293,-3.69329,2.03293,0.33,1.14282,9,0,0,0,0
242,21,-52,178,178,-4.05416,-2.24211,-4.05416,0,1.14282,9,0,0,0,0
243,21,-51,221,0,-0.333131,0.759056,-0.333131,0,1.10058,9,0,0,0,0
244,21,-51,221,0,-1.16558,1.967,-1.16558,0,1.10058,9,0,0,0,0
245,21,-52,162,162,-1.18055,1.02823,-1.18055,0,1.10058,9,0,0,0,0
246,21,-51,182,0,0.658852,-1.92826,0.658852,0,1.09426,9,0,0,0,0
247,21,-51,182,0,1.18956,-2.92193,1.18956,0,1.09426,9,0,0,0,0
248,21,-52,187,187,1.08188,-0.321642,1.08188,0,1.09426,9,0,0,0,0
249,21,-51,242,0,-2.41895,-0.53903,-2.41895,0,1.09062,9,0,0,0,0
250,21,-51,242,0,-1.42543,-1.59046,-1.42543,0,1.09062,9,0,0,0,0
251,21,-52,230,230,8.33243,4.47348,8.33243,0,1.09062,9,0,0,0,0
252,21,-51,198,0,0.0892016,-0.853039,0.0892016,0,1.04945,9,0,0,0,0
253,21,-51,198,0,2.05231,-2.91214,2.05231,0,1.04945,9,0,0,0,0
254,21,-52,202,202,0.356158,0.427926,0.356158,0,1.04945,9,0,0,0,0
255,-3,-51,186,0,-0.893872,0.484531,-0.893872,0.5,1.03824,9,0,0,0,0
256,3,-51,186,0,-0.443504,1.29234,-0.443504,0.5,1.03824,9,0,0,0,0
257,21,-52,233,233,1.58827,-0.117028,1.58827,0,1.03824,9,0,0,0,0
258,-3,-51,218,0,0.0776133,0.3519,0.0776133,0.5,1.0241,9,0,0,0,0
259,3,-51,218,0,5.78075,1.87025,5.78075,0.5,1.0241,9,0,0,0,0
260,21,-52,217,217,0.989169,-0.593875,0.989169,0,1.0241,9,0,0,0,0
261,21,-51,222,0,-0.655688,-0.278888,-0.655688,0,1.00958,9,0,0,0,0
262,21,-51,222,0,-0.0472872,2.04826,-0.0472872,0,1.00958,9,0,0,0,0
263,21,-52,223,223,0.51348,0.0207592,0.51348,0,1.00958,9,0,0,0,0
264,21,-51,214,0,-1.133,2.12148,-1.133,0,1.00588,9,0,0,0,0
265,21,-51,214,0,0.412145,-0.487493,0.412145,0,1.00588,9,0,0,0,0
266,21,-52,236,236,-0.147157,1.13773,-0.147157,0,1.00588,9,0,0,0,0
267,21,-51,174,0,-8.24223,-9.05356,-8.24223,0,0.952667,9,0,0,0,0
268,21,-51,174,0,-2.865,-4.3955,-2.865,0,0.952667,9,0,0,0,0
269,21,-52,183,183,0.437359,-1.57326,0.437359,0,0.952667,9,0,0,0,0
270,-2,-51,203,0,-0.7843,0.0566177,-0.7843,0.33,0.946375,9,0,0,0,0
271,2,-51,203,0,-0.0676387,-1.38612,-0.0676387,0.33,0.946375,9,0,0,0,0
272,1,-53,305,305,2.25541e-13,-6.66134e-16,2.25541e-13,0,0,9,0,0,0,0
273,21,-41,399,399,2.44249e-15,-1.77636e-15,2.44249e-15,0,2.54598,9,0,0,0,0
274,21,-42,384,384,-1.56819e-15,-1.22125e-14,-1.56819e-15,0,2.54598,9,0,0,0,0
275,21,-44,261,261,-0.642448,-0.174431,-0.642448,0,1.00958,9,0,0,0,0
276,21,-44,224,224,0.22809,-1.48565,0.22809,0,1.30423,9,0,0,0,0
277,21,-44,263,263,0.524278,0.105948,0.524278,0,1.00958,9,0,0,0,0
278,21,-44,262,262,0.00148248,2.43303,0.00148248,0,1.00958,9,0,0,0,0
279,21,-43,273,0,-0.111402,-0.878896,-0.111402,0,0.886379,9,0,0,0,0
280,21,-51,153,0,-0.948793,0.415513,-0.948793,0,0.823226,9,0,0,0,0
281,21,-51,153,0,0.0706795,-1.10167,0.0706795,0,0.823226,9,0,0,0,0
282,21,-52,120,120,4.22464,-2.13865,4.22464,0,0.823226,9,0,0,0,0
283,21,-51,264,0,-1.16409,1.24094,-1.16409,0,0.820578,9,0,0,0,0
284,21,-51,264,0,0.330913,0.739904,0.330913,0,0.820578,9,0,0,0,0
285,21,-52,213,213,0.855941,-0.40151,0.855941,0,0.820578,9,0,0,0,0
286,21,-51,250,0,-0.741091,0.157618,-0.741091,0,0.810213,9,0,0,0,0
287,21,-51,250,0,-0.403486,-1.59729,-0.403486,0,0.810213,9,0,0,0,0
288,21,-52,251,251,8.05158,4.3227,8.05158,0,0.810213,9,0,0,0,0
289,21,-51,267,0,-3.08116,-2.6085,-3.08116,0,0.80773,9,0,0,0,0
290,21,-51,267,0,-6.9851,-9.24349,-6.9851,0,0.80773,9,0,0,0,0
291,21,-52,268,268,-1.04097,-1.59706,-1.04097,0,0.80773,9,0,0,0,0
292,21,-51,288,0,8.20504,4.02825,8.20504,0,0.801277,9,0,0,0,0
293,21,-51,288,0,-0.193854,0.134568,-0.193854,0,0.801277,9,0,0,0,0
294,21,-52,287,287,-0.363099,-1.43741,-0.363099,0,0.801277,9,0,0,0,0
295,21,-51,292,0,6.18988,3.41939,6.18988,0,0.797841,9,0,0,0,0
296,21,-51,292,0,1.98989,0.571545,1.98989,0,0.797841,9,0,0,0,0
297,21,-52,229,229,-0.606354,-0.895448,-0.606354,0,0.797841,9,0,0,0,0
298,21,-51,173,0,0.0760015,2.65966,0.0760015,0,0.793198,9,0,0,0,0
299,21,-51,173,0,-4.40457,18.6253,-4.40457,0,0.793198,9,0,0,0,0
300,-3,-52,255,255,-0.817029,0.465237,-0.817029,0.5,0.793198,9,0,0,0,0
301,21,-51,204,0,0.819126,-0.787706,0.819126,0,0.774204,9,0,0,0,0
302,21,-51,204,0,-0.803333,0.139555,-0.803333,0,0.774204,9,0,0,0,0
303,2,-52,159,159,-1.63645,3.07763,-1.63645,0.33,0.774204,9,0,0,0,0
304,21,-41,504,504,7.99361e-15,5.68434e-14,7.99361e-15,0,3.01181,9,0,0,0,0
305,1,-42,505,505,-2.498e-16,-3.33067e-16,-2.498e-16,0,0,9,0,0,0,0
306,21,-44,197,197,-0.255048,3.59545,-0.255048,0,2.43449,9,0,0,0,0
307,21,-44,252,252,0.0904615,-0.846599,0.0904615,0,1.04945,9,0,0,0,0
308,21,-44,199,199,0.614732,0.299604,0.614732,0,2.0264,9,0,0,0,0
