id,pid,status,mother1,mother2,px,py,pz,m,scale,pol,xProd,yProd,zProd,tau
32,21,-33,30,31,2.18944,-0.7288,2.18944,0,2.30755,9,0,0,0,0
33,21,-33,30,31,-2.18944,0.7288,-2.18944,0,2.30755,9,0,0,0,0
34,21,-31,47,0,0,0,0,0,1.95202,9,0,0,0,0
35,21,-31,48,48,0,0,0,0,1.95202,9,0,0,0,0
36,21,-33,34,35,-0.769959,1.79375,-0.769959,0,1.95202,9,0,0,0,0
37,21,-33,34,35,0.769959,-1.79375,0.769959,0,1.95202,9,0,0,0,0
38,21,-51,26,0,2.39744,6.99475,2.39744,0,1.79673,9,0,0,0,0
39,21,-51,26,0,-0.596485,0.0877531,-0.596485,0,1.79673,9,0,0,0,0
40,-2,-52,25,25,-2.46216,-4.30401,-2.46216,0.33,1.79673,9,0,0,0,0
41,21,-51,27,0,10.9305,-9.66559,10.9305,0,1.38827,9,0,0,0,0
42,21,-51,27,0,3.88103,-2.83872,3.88103,0,1.38827,9,0,0,0,0
43,2,-52,17,17,-4.58959,14.142,-4.58959,0.33,1.38827,9,0,0,0,0
44,2,-51,43,0,-5.11207,12.8827,-5.11207,0.33,1.25929,9,0,0,0,0
45,21,-51,43,0,0.770961,1.0775,0.770961,0,1.25929,9,0,0,0,0
46,21,-52,42,42,3.63255,-2.65697,3.63255,0,1.25929,9,0,0,0,0
47,21,-41,137,137,0,4.44089e-16,0,0,1.95202,9,0,0,0,0
48,21,-42,138,138,-1.0103e-14,1.0339e-15,-1.0103e-14,0,1.95202,9,0,0,0,0
49,21,-44,36,36,-1.95663,1.90523,-1.95663,0,1.95202,9,0,0,0,0
50,21,-44,37,37,0.726208,-1.78964,0.726208,0,1.95202,9,0,0,0,0
51,21,-43,47,0,1.23043,-0.115589,1.23043,0,1.23632,9,0,0,0,0
52,21,-51,50,0,0.520075,-0.410766,0.520075,0,1.16355,9,0,0,0,0
53,21,-51,50,0,0.0723281,-1.24858,0.0723281,0,1.16355,9,0,0,0,0
54,21,-52,49,49,-1.82283,1.77494,-1.82283,0,1.16355,9,0,0,0,0
55,21,-42,130,130,1.38778e-16,-1.66533e-16,1.38778e-16,0,2.30755,9,0,0,0,0
56,1,-41,131,131,2.22045e-15,-2.66454e-15,2.22045e-15,0,2.30755,9,0,0,0,0
57,21,-44,32,32,2.44346,-1.26439,2.44346,0,2.30755,9,0,0,0,0
58,21,-44,33,33,-2.05728,0.450129,-2.05728,0,2.30755,9,0,0,0,0
59,1,-43,56,0,-0.386182,0.814263,-0.386182,0.33,0.905953,9,0,0,0,0
60,21,-51,29,0,2.19691,-2.36433,2.19691,0,0.839029,9,0,0,0,0
61,21,-51,29,0,2.84438,-0.89698,2.84438,0,0.839029,9,0,0,0,0
62,21,-52,28,28,2.87665,-0.658477,2.87665,0,0.839029,9,0,0,0,0
63,1,-51,59,0,-0.685092,1.09204,-0.685092,0.33,0.829526,9,0,0,0,0
64,21,-51,59,0,0.269981,-0.271446,0.269981,0,0.829526,9,0,0,0,0
65,21,-52,58,58,-2.02835,0.4438,-2.02835,0,0.829526,9,0,0,0,0
66,21,-51,64,0,0.671642,0.390047,0.671642,0,0.783993,9,0,0,0,0
67,21,-51,64,0,-0.471754,-0.646157,-0.471754,0,0.783993,9,0,0,0,0
68,21,-52,65,65,-1.95826,0.428464,-1.95826,0,0.783993,9,0,0,0,0
69,21,-51,52,0,-0.056018,-0.795907,-0.056018,0,0.670548,9,0,0,0,0
70,21,-51,52,0,0.5946,0.0656669,0.5946,0,0.670548,9,0,0,0,0
71,21,-52,53,53,0.0538216,-0.929108,0.0538216,0,0.670548,9,0,0,0,0
72,2,-51,62,0,2.1748,-0.467637,2.1748,0.33,0.621618,9,0,0,0,0
73,-2,-51,62,0,2.94227,-2.172,2.94227,0.33,0.621618,9,0,0,0,0
74,21,-52,41,41,8.69005,-7.68444,8.69005,0,0.621618,9,0,0,0,0
75,21,-51,51,0,0.842437,-0.440571,0.842437,0,0.620803,9,0,0,0,0
76,21,-51,51,0,0.365927,0.346466,0.365927,0,0.620803,9,0,0,0,0
77,21,-52,54,54,-1.80077,1.75345,-1.80077,0,0.620803,9,0,0,0,0
78,21,-51,77,0,-2.09552,1.30818,-2.09552,0,0.61638,9,0,0,0,0
79,21,-51,77,0,0.30828,0.458084,0.30828,0,0.61638,9,0,0,0,0
80,21,-52,76,76,0.3524,0.333659,0.3524,0,0.61638,9,0,0,0,0
81,21,-51,38,0,1.09677,5.06495,1.09677,0,0.603367,9,0,0,0,0
82,21,-51,38,0,1.27186,1.93404,1.27186,0,0.603367,9,0,0,0,0
83,21,-52,39,39,-0.567673,0.0835144,-0.567673,0,0.603367,9,0,0,0,0
84,21,-51,80,0,-0.052671,-0.253693,-0.052671,0,0.603242,9,0,0,0,0
85,21,-51,80,0,0.459984,0.66895,0.459984,0,0.603242,9,0,0,0,0
86,21,-52,79,79,0.253367,0.376486,0.253367,0,0.603242,9,0,0,0,0
87,21,-51,45,0,0.234856,-0.0722385,0.234856,0,0.582435,9,0,0,0,0
88,21,-51,45,0,0.0834542,2.28683,0.0834542,0,0.582435,9,0,0,0,0
89,2,-52,44,44,-4.65942,11.7456,-4.65942,0.33,0.582435,9,0,0,0,0
90,3,-51,81,0,1.17642,3.56643,1.17642,0.5,0.580973,9,0,0,0,0
91,-3,-51,81,0,-0.00767578,1.42106,-0.00767578,0.5,0.580973,9,0,0,0,0
92,21,-52,60,60,2.12494,-2.28688,2.12494,0,0.580973,9,0,0,0,0
93,21,-51,78,0,-1.58454,0.531234,-1.58454,0,0.559874,9,0,0,0,0
94,21,-51,78,0,-0.505535,0.682877,-0.505535,0,0.559874,9,0,0,0,0
95,21,-52,71,71,0.0483725,-0.835042,0.0483725,0,0.559874,9,0,0,0,0
96,21,-51,83,0,-0.394408,-1.1948,-0.394408,0,0.553176,9,0,0,0,0
97,21,-51,83,0,-1.04972,-0.28211,-1.04972,0,0.553176,9,0,0,0,0
98,-2,-52,40,40,-1.58571,-2.74359,-1.58571,0.33,0.553176,9,0,0,0,0
99,21,-51,82,0,1.18355,1.36568,1.18355,0,0.54814,9,0,0,0,0
100,21,-51,82,0,0.0542542,0.465185,0.0542542,0,0.54814,9,0,0,0,0
101,21,-52,96,96,-0.360348,-1.09162,-0.360348,0,0.54814,9,0,0,0,0
102,21,-51,100,0,0.028577,0.25711,0.028577,0,0.547347,9,0,0,0,0
103,21,-51,100,0,-0.166453,-0.373953,-0.166453,0,0.547347,9,0,0,0,0
104,21,-52,101,101,-0.168217,-0.509588,-0.168217,0,0.547347,9,0,0,0,0
105,21,-51,92,0,1.27478,-1.64058,1.27478,0,0.505476,9,0,0,0,0
106,21,-51,92,0,1.85987,-0.96471,1.85987,0,0.505476,9,0,0,0,0
107,21,-52,61,61,1.83468,-0.578568,1.83468,0,0.505476,9,0,0,0,0
108,2,-61,1,0,1.36991,-0.517459,1.36991,0,20.6012,9,0,0,0,0
109,-3,-61,2,0,2.55517,-0.547945,2.55517,0,20.6012,9,0,0,0,0
110,21,-62,74,74,9.05039,-7.80854,9.05039,0,0.621618,9,0,0,0,0
111,2,-62,24,24,-1.14291,2.18837,-1.14291,0.33,2.70449,9,0,0,0,0
112,-3,-62,16,16,-14.3127,-3.12342,-14.3127,0.5,16.7629,9,0,0,0,0
113,2,-62,89,89,-4.23979,11.5986,-4.23979,0.33,0.582435,9,0,0,0,0
114,3,-62,90,90,1.27989,3.53231,1.27989,0.5,0.580973,9,0,0,0,0
115,21,-62,105,105,1.33844,-1.66243,1.33844,0,0.505476,9,0,0,0,0
116,-2,-62,98,98,-1.43662,-2.77737,-1.43662,0.33,0.553176,9,0,0,0,0
117,2,-62,72,72,2.24158,-0.490335,2.24158,0.33,0.621618,9,0,0,0,0
118,21,-62,104,104,-0.137999,-0.516319,-0.137999,0,0.547347,9,0,0,0,0
119,21,-62,46,46,3.81281,-2.72184,3.81281,0,1.25929,9,0,0,0,0
120,21,-62,87,87,0.245324,-0.0760294,0.245324,0,0.582435,9,0,0,0,0
121,21,-62,107,107,1.89177,-0.597971,1.89177,0,0.505476,9,0,0,0,0
122,-2,-62,73,73,3.06381,-2.21447,3.06381,0.33,0.621618,9,0,0,0,0
123,21,-62,99,99,1.23706,1.34749,1.23706,0,0.54814,9,0,0,0,0
124,21,-62,88,88,0.157718,2.26094,0.157718,0,0.582435,9,0,0,0,0
125,-3,-62,91,91,0.0321498,1.40815,0.0321498,0.5,0.580973,9,0,0,0,0
126,21,-62,97,97,-1.00329,-0.292722,-1.00329,0,0.553176,9,0,0,0,0
127,21,-62,102,102,0.0351095,0.255081,0.0351095,0,0.547347,9,0,0,0,0
128,21,-62,103,103,-0.123185,-0.383326,-0.123185,0,0.547347,9,0,0,0,0
129,21,-62,106,106,1.93552,-0.991561,1.93552,0,0.505476,9,0,0,0,0
130,21,-61,1,0,-0.0453741,-0.247061,-0.0453741,0,2.30755,9,0,0,0,0
131,1,-61,2,0,-0.383486,-0.271945,-0.383486,0,2.30755,9,0,0,0,0
132,21,-62,57,57,2.4063,-1.39156,2.4063,0,2.30755,9,0,0,0,0
133,21,-62,68,68,-1.98871,0.298792,-1.98871,0,0.783993,9,0,0,0,0
134,1,-62,63,63,-0.872414,0.957253,-0.872414,0.33,0.829526,9,0,0,0,0
135,21,-62,66,66,0.541469,0.296782,0.541469,0,0.783993,9,0,0,0,0
136,21,-62,67,67,-0.515505,-0.680271,-0.515505,0,0.783993,9,0,0,0,0
137,21,-61,1,0,-2.37903,0.382294,-2.37903,0,1.95202,9,0,0,0,0
138,21,-61,2,0,-1.00004,-0.0200658,-1.00004,0,1.95202,9,0,0,0,0
139,21,-62,93,93,-1.71473,0.546187,-1.71473,0,0.559874,9,0,0,0,0
140,21,-62,69,69,-0.73664,-0.809368,-0.73664,0,0.670548,9,0,0,0,0
141,21,-62,75,75,0.10967,-0.322895,0.10967,0,0.620803,9,0,0,0,0
142,21,-62,95,95,-0.0552923,-0.83572,-0.0552923,0,0.559874,9,0,0,0,0
143,21,-62,70,70,0.444411,0.0629956,0.444411,0,0.670548,9,0,0,0,0
144,21,-62,84,84,-0.997297,-0.101914,-0.997297,0,0.603242,9,0,0,0,0
145,21,-62,86,86,0.209229,0.382591,0.209229,0,0.603242,9,0,0,0,0
146,21,-62,85,85,-0.0743444,0.754638,-0.0743444,0,0.603242,9,0,0,0,0
147,21,-62,94,94,-0.564074,0.685713,-0.564074,0,0.559874,9,0,0,0,0
148,2101,-63,1,0,1.05449,0.382226,1.05449,0.57933,0,9,0,0,0,0
149,2203,-63,2,0,-0.307382,0.800382,-0.307382,0.77133,0,9,0,0,0,0
150,3,-63,2,0,-0.864263,0.0395736,-0.864263,0.5,0,9,0,0,0,0
151,2,-73,117,121,4.13336,-1.08831,4.13336,0.489998,0,9,0,0,0,0
152,21,-73,115,141,1.44811,-1.98532,1.44811,0.298115,0,9,0,0,0,0
153,21,-73,118,128,-0.261185,-0.899645,-0.261185,0.32255,0,9,0,0,0,0
154,21,-73,127,146,-0.0392349,1.00972,-0.0392349,0.325939,0,9,0,0,0,0
155,21,-73,119,120,4.05813,-2.79787,4.05813,0.35806,0,9,0,0,0,0
156,3,-71,150,150,-0.864263,0.0395736,-0.864263,0.5,0,9,0,0,0,0
157,2203,-71,149,149,-0.307382,0.800382,-0.307382,0.77133,0,9,0,0,0,0
158,-311,-83,156,157,-0.463589,0.329842,-0.463589,0.49761,0,9,0,0,0,0
159,-211,83,156,157,-0.294817,-0.190813,-0.294817,0.13957,0,9,0,0,0,1979.41
160,211,84,156,157,0.146939,0.128984,0.146939,0.13957,0,9,0,0,0,15511.4
161,2112,84,156,157,-0.142455,0.135139,-0.142455,0.93957,0,9,0,0,0,4.32911e+14
162,213,-84,156,157,-0.417722,0.436803,-0.417722,0.763082,0,9,0,0,0,0
163,2,-71,151,151,4.13336,-1.08831,4.13336,0.489998,0,9,0,0,0,0
164,21,-71,129,129,1.93552,-0.991561,1.93552,0,0.505476,9,0,0,0,0
165,21,-71,152,152,1.44811,-1.98532,1.44811,0.298115,0,9,0,0,0,0
166,-3,-71,125,125,0.0321498,1.40815,0.0321498,0.5,0.580973,9,0,0,0,0
167,111,-83,163,166,1.439,-0.166921,1.439,0.13498,0,9,0,0,0,3.15397e-05
168,323,-83,163,166,2.67967,-0.724823,2.67967,0.864243,0,9,0,0,0,0
169,-321,84,163,166,0.711388,-1.10825,0.711388,0.49368,0,9,0,0,0,3346.49
170,321,84,163,166,0.62844,-0.228357,0.62844,0.49368,0,9,0,0,0,1088.58
171,-321,84,163,166,1.63403,-0.370819,1.63403,0.49368,0,9,0,0,0,20727.2
172,213,-84,163,166,0.124653,-0.673726,0.124653,0.870075,0,9,0,0,0,0
173,311,-84,163,166,0.331959,0.615865,0.331959,0.49761,0,9,0,0,0,0
174,3,-71,114,114,1.27989,3.53231,1.27989,0.5,0.580973,9,0,0,0,0
175,21,-71,123,123,1.23706,1.34749,1.23706,0,0.54814,9,0,0,0,0
176,21,-71,154,154,-0.0392349,1.00972,-0.0392349,0.325939,0,9,0,0,0,0
177,21,-71,144,144,-0.997297,-0.101914,-0.997297,0,0.603242,9,0,0,0,0
178,21,-71,153,153,-0.261185,-0.899645,-0.261185,0.32255,0,9,0,0,0,0
179,21,-71,126,126,-1.00329,-0.292722,-1.00329,0,0.553176,9,0,0,0,0
180,-2,-71,116,116,-1.43662,-2.77737,-1.43662,0.33,0.553176,9,0,0,0,0
181,-321,83,174,180,0.910785,1.51089,0.910785,0.49368,0,9,0,0,0,1215.17
182,211,83,174,180,-0.121025,0.130378,-0.121025,0.13957,0,9,0,0,0,22310.9
183,223,-83,174,180,0.717353,1.6687,0.717353,0.789867,0,9,0,0,0,0
184,313,-83,174,180,0.216201,1.32104,0.216201,0.85505,0,9,0,0,0,0
185,333,-83,174,180,0.180691,0.548043,0.180691,1.01992,0,9,0,0,0,0
186,-311,-83,174,180,-0.129646,0.00688601,-0.129646,0.49761,0,9,0,0,0,0
187,-213,-83,174,180,0.263344,0.267858,0.263344,0.764273,0,9,0,0,0,0
188,321,84,174,180,-0.364044,-0.925234,-0.364044,0.49368,0,9,0,0,0,821.882
189,-321,84,174,180,-1.0874,-0.11264,-1.0874,0.49368,0,9,0,0,0,12239.7
190,211,84,174,180,-0.567765,-0.130361,-0.567765,0.13957,0,9,0,0,0,15755.3
191,-211,84,174,180,-1.23917,-2.4677,-1.23917,0.13957,0,9,0,0,0,12418.2
192,2,-71,113,113,-4.23979,11.5986,-4.23979,0.33,0.582435,9,0,0,0,0
193,21,-71,124,124,0.157718,2.26094,0.157718,0,0.582435,9,0,0,0,0
194,21,-71,155,155,4.05813,-2.79787,4.05813,0.35806,0,9,0,0,0,0
195,21,-71,110,110,9.05039,-7.80854,9.05039,0,0.621618,9,0,0,0,0
196,-2,-71,122,122,3.06381,-2.21447,3.06381,0.33,0.621618,9,0,0,0,0
197,213,-83,192,196,-2.11074,7.67908,-2.11074,0.831954,0,9,0,0,0,0
198,111,-83,192,196,-0.230964,0.377289,-0.230964,0.13498,0,9,0,0,0,1.23411e-05
199,-211,83,192,196,-1.51332,4.96936,-1.51332,0.13957,0,9,0,0,0,23822.8
200,211,84,192,196,0.238873,0.0540523,0.238873,0.13957,0,9,0,0,0,558.034
201,-211,84,192,196,-0.0916579,0.119368,-0.0916579,0.13957,0,9,0,0,0,7963.05
202,223,-84,192,196,0.694024,-0.290893,0.694024,0.812602,0,9,0,0,0,0
203,211,84,192,196,1.3318,-1.04816,1.3318,0.13957,0,9,0,0,0,3425.44
204,-211,84,192,196,0.34477,-0.233056,0.34477,0.13957,0,9,0,0,0,6037.36
205,223,-84,192,196,1.40142,-1.30656,1.40142,0.779041,0,9,0,0,0,0
206,111,-84,192,196,2.52965,-1.70893,2.52965,0.13498,0,9,0,0,0,2.96883e-05
207,221,-84,192,196,3.56983,-2.60673,3.56983,0.54785,0,9,0,0,0,0
208,211,84,192,196,0.414259,-0.214083,0.414259,0.13957,0,9,0,0,0,401.188
209,-211,84,192,196,5.51232,-4.75209,5.51232,0.13957,0,9,0,0,0,4479.61
210,2,-71,111,111,-1.14291,2.18837,-1.14291,0.33,2.70449,9,0,0,0,0
211,21,-71,145,145,0.209229,0.382591,0.209229,0,0.603242,9,0,0,0,0
212,21,-71,142,142,-0.0552923,-0.83572,-0.0552923,0,0.559874,9,0,0,0,0
213,21,-71,143,143,0.444411,0.0629956,0.444411,0,0.670548,9,0,0,0,0
214,21,-71,132,132,2.4063,-1.39156,2.4063,0,2.30755,9,0,0,0,0
215,21,-71,135,135,0.541469,0.296782,0.541469,0,0.783993,9,0,0,0,0
216,21,-71,136,136,-0.515505,-0.680271,-0.515505,0,0.783993,9,0,0,0,0
217,21,-71,133,133,-1.98871,0.298792,-1.98871,0,0.783993,9,0,0,0,0
218,21,-71,140,140,-0.73664,-0.809368,-0.73664,0,0.670548,9,0,0,0,0
219,21,-71,147,147,-0.564074,0.685713,-0.564074,0,0.559874,9,0,0,0,0
220,21,-71,139,139,-1.71473,0.546187,-1.71473,0,0.559874,9,0,0,0,0
221,-3,-71,112,112,-14.3127,-3.12342,-14.3127,0.5,16.7629,9,0,0,0,0
222,211,83,210,221,-0.250409,0.265445,-0.250409,0.13957,0,9,0,0,0,6997.62
223,-211,83,210,221,0.284327,0.795471,0.284327,0.13957,0,9,0,0,0,27770.1
224,221,-83,210,221,-1.1239,1.00105,-1.1239,0.54785,0,9,0,0,0,0
225,221,-83,210,221,0.207068,0.469725,0.207068,0.54785,0,9,0,0,0,0
226,211,83,210,221,-0.157738,-0.339921,-0.157738,0.13957,0,9,0,0,0,4180.71
227,-211,83,210,221,-0.0031496,-0.0508444,-0.0031496,0.13957,0,9,0,0,0,219.021
228,211,83,210,221,0.245633,-0.338082,0.245633,0.13957,0,9,0,0,0,9765.71
229,111,-83,210,221,-0.287152,0.233818,-0.287152,0.13498,0,9,0,0,0,0.000140113
230,221,-83,210,221,-0.101664,0.0582436,-0.101664,0.54785,0,9,0,0,0,0
231,-211,83,210,221,0.492465,-0.123755,0.492465,0.13957,0,9,0,0,0,11211.9
232,323,-83,210,221,0.187861,0.297914,0.187861,0.899243,0,9,0,0,0,0
233,-323,-83,210,221,-0.0902807,-0.211528,-0.0902807,0.956087,0,9,0,0,0,0
234,223,-83,210,221,0.52996,-0.683295,0.52996,0.766088,0,9,0,0,0,0
235,211,83,210,221,0.832724,-0.426823,0.832724,0.13957,0,9,0,0,0,23664.5
236,-211,83,210,221,-0.00347996,0.204206,-0.00347996,0.13957,0,9,0,0,0,850.44
237,111,-83,210,221,-0.134658,-0.332913,-0.134658,0.13498,0,9,0,0,0,4.33314e-06
238,211,83,210,221,-0.26494,0.196047,-0.26494,0.13957,0,9,0,0,0,6557.85
239,221,-83,210,221,0.722872,-0.395032,0.722872,0.54785,0,9,0,0,0,0
240,1114,-84,210,221,0.911119,0.193082,0.911119,1.32025,0,9,0,0,0,0
241,211,84,210,221,0.229112,-0.581377,0.229112,0.13957,0,9,0,0,0,9017.42
242,-2112,84,210,221,-0.431356,0.0371641,-0.431356,0.93957,0,9,0,0,0,9.41469e+14
243,223,-84,210,221,0.663692,0.189209,0.663692,0.730801,0,9,0,0,0,0
244,-213,-84,210,221,-0.472145,-0.291001,-0.472145,0.860978,0,9,0,0,0,0
245,113,-84,210,221,-0.69527,0.205482,-0.69527,0.822195,0,9,0,0,0,0
246,223,-84,210,221,-0.602303,-1.00667,-0.602303,0.771743,0,9,0,0,0,0
247,211,84,210,221,-1.09612,0.704551,-1.09612,0.13957,0,9,0,0,0,15199.5
248,111,-84,210,221,-0.317521,0.120242,-0.317521,0.13498,0,9,0,0,0,3.58816e-08
249,-213,-84,210,221,-0.122178,-0.361327,-0.122178,1.02201,0,9,0,0,0,0
250,223,-84,210,221,-0.535974,0.103457,-0.535974,0.788152,0,9,0,0,0,0
251,211,84,210,221,0.416142,0.327698,0.416142,0.13957,0,9,0,0,0,10355.5
252,-211,84,210,221,-0.78626,-0.583843,-0.78626,0.13957,0,9,0,0,0,24663.4
253,321,84,210,221,-0.926576,0.924672,-0.926576,0.49368,0,9,0,0,0,16.3832
254,-313,-84,210,221,-3.05618,-1.11042,-3.05618,0.934544,0,9,0,0,0,0
255,113,-84,210,221,-4.33678,-0.567187,-4.33678,0.903677,0,9,0,0,0,0
256,313,-84,210,221,-7.35609,-1.30237,-7.35609,0.887371,0,9,0,0,0,0
257,1,-71,134,134,-0.872414,0.957253,-0.872414,0.33,0.829526,9,0,0,0,0
258,2101,-71,148,148,1.05449,0.382226,1.05449,0.57933,0,9,0,0,0,0
259,2112,83,257,258,-0.380834,0.813292,-0.380834,0.93957,0,9,0,0,0,1.11765e+14
260,-2212,83,257,258,-0.626116,0.121027,-0.626116,0.93827,0,9,0,0,0,0
261,211,83,257,258,0.28328,0.149612,0.28328,0.13957,0,9,0,0,0,3416.34
262,-213,-83,257,258,-0.409055,-0.16682,-0.409055,0.864668,0,9,0,0,0,0
263,213,-83,257,258,0.311816,0.119353,0.311816,0.689269,0,9,0,0,0,0
264,221,-83,257,258,0.271049,-0.240771,0.271049,0.54785,0,9,0,0,0,0
265,223,-83,257,258,-0.187102,0.318746,-0.187102,0.783852,0,9,0,0,0,0
266,-211,83,257,258,0.143649,-0.304914,0.143649,0.13957,0,9,0,0,0,768.83
267,323,-83,257,258,-0.352716,0.510426,-0.352716,0.974377,0,9,0,0,0,0
268,-321,84,257,258,0.299752,-0.363241,0.299752,0.49368,0,9,0,0,0,3914.94
269,211,84,257,258,0.193625,-0.259676,0.193625,0.13957,0,9,0,0,0,7670.42
270,111,-84,257,258,-0.195098,0.619977,-0.195098,0.13498,0,9,0,0,0,3.30214e-06
271,-211,84,257,258,-0.460069,-0.692591,-0.460069,0.13957,0,9,0,0,0,6123.16
272,223,-84,257,258,0.521903,-0.172928,0.521903,0.77705,0,9,0,0,0,0
273,211,84,257,258,-0.341816,0.568,-0.341816,0.13957,0,9,0,0,0,21681.1
274,113,-84,257,258,0.174781,0.171752,0.174781,0.787045,0,9,0,0,0,0
275,113,-84,257,258,0.855675,-0.140527,0.855675,0.999323,0,9,0,0,0,0
276,2112,84,257,258,0.0793495,0.288762,0.0793495,0.93957,0,9,0,0,0,2.75466e+14
277,130,91,158,158,-0.463589,0.329842,-0.463589,0.49761,0,9,0,0,0,32142
278,211,91,162,0,-0.23518,-0.110447,-0.23518,0.13957,0,9,0,0,0,2026.44
279,111,-91,162,0,-0.182542,0.547251,-0.182542,0.13498,0,9,0,0,0,4.34398e-05
280,311,-91,168,0,2.18134,-0.519804,2.18134,0.49761,0,9,0,0,0,0
281,211,91,168,0,0.498329,-0.205019,0.498329,0.13957,0,9,0,0,0,3717.33
282,211,91,172,0,-0.347541,-0.198665,-0.347541,0.13957,0,9,0,0,0,1754.17
283,111,-91,172,0,0.472194,-0.475061,0.472194,0.13498,0,9,0,0,0,5.35723e-05
284,130,91,173,173,0.331959,0.615865,0.331959,0.49761,0,9,0,0,0,5134.89
285,311,-91,184,0,0.204875,1.26162,0.204875,0.49761,0,9,0,0,0,0
286,111,-91,184,0,0.0113259,0.0594282,0.0113259,0.13498,0,9,0,0,0,5.30138e-06
287,130,91,186,186,-0.129646,0.00688601,-0.129646,0.49761,0,9,0,0,0,44245.5
288,-211,91,187,0,0.10356,0.471832,0.10356,0.13957,0,9,0,0,0,5455.24
289,111,-91,187,0,0.159785,-0.203974,0.159785,0.13498,0,9,0,0,0,4.80101e-07
290,211,91,197,0,-1.86194,6.91399,-1.86194,0.13957,0,9,0,0,0,5861.44
291,111,-91,197,0,-0.248799,0.76509,-0.248799,0.13498,0,9,0,0,0,5.55915e-05
292,321,91,232,0,0.0670537,0.419971,0.0670537,0.49368,0,9,0,0,0,4455.67
293,111,-91,232,0,0.120807,-0.122057,0.120807,0.13498,0,9,0,0,0,1.46745e-05
294,-311,-91,233,0,-0.265426,0.0715414,-0.265426,0.49761,0,9,0,0,0,0
295,-211,91,233,0,0.175145,-0.28307,0.175145,0.13957,0,9,0,0,0,2949.39
296,2112,91,240,0,0.421353,0.336004,0.421353,0.93957,0,9,0,0,0,4.87757e+13
297,-211,91,240,0,0.489767,-0.142922,0.489767,0.13957,0,9,0,0,0,13562.8
298,-211,91,244,0,0.171832,-0.243111,0.171832,0.13957,0,9,0,0,0,4931.22
299,111,-91,244,0,-0.643977,-0.04789,-0.643977,0.13498,0,9,0,0,0,1.6119e-05
300,211,91,245,0,-0.368269,0.402735,-0.368269,0.13957,0,9,0,0,0,3301.45
301,-211,91,245,0,-0.327001,-0.197253,-0.327001,0.13957,0,9,0,0,0,19595.7
302,-211,91,249,0,-0.379922,-0.42545,-0.379922,0.13957,0,9,0,0,0,6385.52
303,111,-91,249,0,0.257744,0.0641236,0.257744,0.13498,0,9,0,0,0,2.77507e-05
