id,pid,status,mother1,mother2,px,py,pz,m,scale,pol,xProd,yProd,zProd,tau
32,21,-41,59,0,-1.46549e-14,6.66134e-15,-1.46549e-14,0,7.84787,9,0,0,0,0
33,21,-44,23,23,-1.09481,4.40195,-1.09481,0,6.39834,9,0,0,0,0
34,21,-44,22,22,0.673268,-4.15457,0.673268,0,6.60349,9,0,0,0,0
35,21,-44,20,20,0.915843,-7.03547,0.915843,0,6.60349,9,0,0,0,0
36,21,-44,21,21,5.64669,5.21352,5.64669,0,6.60349,9,0,0,0,0
37,21,-44,24,24,-10.5789,3.52017,-10.5789,0,6.39834,9,0,0,0,0
38,21,-43,32,0,4.43787,-1.9456,4.43787,0,4.93641,9,0,0,0,0
39,4,-31,43,0,0,0,0,0,4.18147,9,0,0,0,0
40,-3,-31,44,44,0,0,0,0,4.18147,9,0,0,0,0
41,4,-33,39,40,-1.23361,3.84219,-1.23361,1.5,4.18147,9,0,0,0,0
42,-3,-33,39,40,1.23361,-3.84219,1.23361,0.5,4.18147,9,0,0,0,0
43,21,-41,76,76,-4.44089e-16,-5.55112e-17,-4.44089e-16,0,4.18147,9,0,0,0,0
44,-3,-42,77,0,8.88178e-16,1.11022e-16,8.88178e-16,0,4.18147,9,0,0,0,0
45,4,-44,41,41,-3.21523,3.46604,-3.21523,1.5,4.18147,9,0,0,0,0
46,-3,-44,42,42,-0.110476,-4.09732,-0.110476,0.5,4.18147,9,0,0,0,0
47,-4,-43,43,0,3.32571,0.631286,3.32571,1.5,4.09751,9,0,0,0,0
48,1,-31,455,455,0,0,0,0,4.0766,9,0,0,0,0
49,-3,-31,456,456,0,0,0,0,4.0766,9,0,0,0,0
50,1,-33,48,49,1.92257,3.59169,1.92257,0.33,4.0766,9,0,0,0,0
51,-3,-33,48,49,-1.92257,-3.59169,-1.92257,0.5,4.0766,9,0,0,0,0
52,21,-51,36,0,2.43886,6.98279,2.43886,0,3.80703,9,0,0,0,0
53,21,-51,36,0,3.21364,-1.80516,3.21364,0,3.80703,9,0,0,0,0
54,21,-52,34,34,0.667452,-4.11867,0.667452,0,3.80703,9,0,0,0,0
55,21,-51,54,0,1.46618,-0.871965,1.46618,0,3.4712,9,0,0,0,0
56,21,-51,54,0,-0.598686,-3.35908,-0.598686,0,3.4712,9,0,0,0,0
57,21,-52,53,53,3.01359,-1.69279,3.01359,0,3.4712,9,0,0,0,0
58,21,-42,109,109,6.10623e-14,1.7264e-14,6.10623e-14,0,0,9,0,0,0,0
59,21,-41,110,0,-6.03961e-14,-1.72085e-14,-6.03961e-14,0,7.84787,9,0,0,0,0
60,21,-44,33,33,-1.18017,4.37765,-1.18017,0,6.39834,9,0,0,0,0
61,21,-44,55,55,-0.815999,-1.5216,-0.815999,0,3.4712,9,0,0,0,0
62,21,-44,35,35,0.904647,-7.03866,0.904647,0,6.60349,9,0,0,0,0
63,21,-44,52,52,2.43402,6.98141,2.43402,0,3.80703,9,0,0,0,0
64,21,-44,37,37,-10.6281,3.50615,-10.6281,0,6.39834,9,0,0,0,0
65,21,-44,38,38,4.12504,-2.03465,4.12504,0,4.93641,9,0,0,0,0
66,21,-44,57,57,2.99265,-1.69875,2.99265,0,3.4712,9,0,0,0,0
67,21,-44,56,56,-0.866759,-3.43539,-0.866759,0,3.4712,9,0,0,0,0
68,21,-43,59,0,3.03469,0.863834,3.03469,0,3.19845,9,0,0,0,0
69,21,-31,82,82,0,0,0,0,2.99946,9,0,0,0,0
70,21,-31,83,0,0,0,0,0,2.99946,9,0,0,0,0
71,21,-33,69,70,-0.318937,-2.98246,-0.318937,0,2.99946,9,0,0,0,0
72,21,-33,69,70,0.318937,2.98246,0.318937,0,2.99946,9,0,0,0,0
73,21,-51,60,0,-0.0294784,5.27457,-0.0294784,0,2.98738,9,0,0,0,0
74,21,-51,60,0,-3.87897,0.00312497,-3.87897,0,2.98738,9,0,0,0,0
75,21,-52,64,64,-7.89984,2.6061,-7.89984,0,2.98738,9,0,0,0,0
76,21,-42,182,182,-2.66454e-15,-5.55112e-17,-2.66454e-15,0,4.18147,9,0,0,0,0
77,-3,-41,183,0,3.10862e-15,4.85723e-17,3.10862e-15,0,4.18147,9,0,0,0,0
78,4,-44,45,45,-4.36559,3.44203,-4.36559,1.5,4.18147,9,0,0,0,0
79,-3,-44,46,46,-1.28592,-4.12185,-1.28592,0.5,4.18147,9,0,0,0,0
80,-4,-44,47,47,2.8774,0.621931,2.8774,1.5,4.09751,9,0,0,0,0
81,21,-43,77,0,2.7741,0.0578848,2.7741,0,2.91672,9,0,0,0,0
82,21,-42,142,0,-2.83107e-15,1.11022e-14,-2.83107e-15,0,2.99946,9,0,0,0,0
83,21,-41,143,143,2.77556e-15,-1.11022e-14,2.77556e-15,0,2.99946,9,0,0,0,0
84,21,-44,71,71,0.314573,-5.53248,0.314573,0,2.99946,9,0,0,0,0
85,21,-44,72,72,0.320328,2.97686,0.320328,0,2.99946,9,0,0,0,0
86,21,-43,83,0,-0.634901,2.55562,-0.634901,0,2.87084,9,0,0,0,0
87,-2,-42,150,0,2.66454e-15,4.996e-16,2.66454e-15,0,8.53086,9,0,0,0,0
88,21,-41,151,151,-1.77636e-15,-4.44089e-16,-1.77636e-15,0,8.53086,9,0,0,0,0
89,-2,-44,9,9,8.73746,-0.430006,8.73746,0.33,8.53086,9,0,0,0,0
90,21,-44,10,10,-5.96948,0.877503,-5.96948,0,8.53086,9,0,0,0,0
91,21,-43,88,0,-2.76798,-0.447497,-2.76798,0,2.80541,9,0,0,0,0
92,21,-31,487,487,0,0,0,0,2.75563,9,0,0,0,0
93,1,-31,488,488,0,0,0,0,2.75563,9,0,0,0,0
94,21,-33,92,93,-0.210776,-2.74419,-0.210776,0,2.75563,9,0,0,0,0
95,1,-33,92,93,0.210776,2.74419,0.210776,0.33,2.75563,9,0,0,0,0
96,21,-42,385,385,2.20657e-15,3.84137e-14,2.20657e-15,0,25.6474,9,0,0,0,0
97,1,-41,273,273,-2.10942e-15,-3.90799e-14,-2.10942e-15,0,25.6474,9,0,0,0,0
98,21,-44,28,28,19.2974,2.96098,19.2974,0,25.6474,9,0,0,0,0
99,21,-44,29,29,-24.119,-9.03434,-24.119,0,25.6474,9,0,0,0,0
100,21,-44,30,30,4.6649,3.4271,4.6649,0,6.1749,9,0,0,0,0
101,1,-43,97,0,0.156728,2.64626,0.156728,0.33,2.65751,9,0,0,0,0
102,21,-31,128,0,0,0,0,0,2.53944,9,0,0,0,0
103,21,-31,129,129,0,0,0,0,2.53944,9,0,0,0,0
104,21,-33,102,103,-2.53297,0.181167,-2.53297,0,2.53944,9,0,0,0,0
105,21,-33,102,103,2.53297,-0.181167,2.53297,0,2.53944,9,0,0,0,0
106,21,-51,85,0,1.62662,3.88703,1.62662,0,2.52148,9,0,0,0,0
107,21,-51,85,0,-1.30424,-0.946347,-1.30424,0,2.52148,9,0,0,0,0
108,21,-52,84,84,0.312516,-5.4963,0.312516,0,2.52148,9,0,0,0,0
109,21,-42,198,198,-2.10942e-14,-1.79856e-14,-2.10942e-14,0,0,9,0,0,0,0
110,21,-41,421,421,2.08722e-14,1.84297e-14,2.08722e-14,0,7.84787,9,0,0,0,0
111,21,-44,73,73,-0.0678314,5.2417,-0.0678314,0,2.98738,9,0,0,0,0
112,21,-44,61,61,-2.13806,-2.65475,-2.13806,0,3.4712,9,0,0,0,0
113,21,-44,62,62,0.898161,-7.04422,0.898161,0,6.60349,9,0,0,0,0
114,21,-44,63,63,2.43122,6.979,2.43122,0,3.80703,9,0,0,0,0
115,21,-44,75,75,-7.92105,2.58792,-7.92105,0,2.98738,9,0,0,0,0
116,21,-44,65,65,3.94382,-2.18998,3.94382,0,4.93641,9,0,0,0,0
117,21,-44,66,66,2.98052,-1.70915,2.98052,0,3.4712,9,0,0,0,0
118,21,-44,67,67,-1.02205,-3.56849,-1.02205,0,3.4712,9,0,0,0,0
119,21,-44,68,68,2.89112,0.740783,2.89112,0,3.19845,9,0,0,0,0
120,21,-44,74,74,-3.89739,-0.0126621,-3.89739,0,2.98738,9,0,0,0,0
121,21,-43,110,0,1.90155,1.62984,1.90155,0,2.51097,9,0,0,0,0
122,21,-51,86,0,1.93482,1.02351,1.93482,0,2.48723,9,0,0,0,0
123,21,-51,86,0,-2.49076,0.143494,-2.49076,0,2.48723,9,0,0,0,0
124,21,-52,108,108,0.23356,-4.10769,0.23356,0,2.48723,9,0,0,0,0
125,21,-51,98,0,12.6184,2.59506,12.6184,0,2.42031,9,0,0,0,0
126,21,-51,98,0,6.65921,0.358524,6.65921,0,2.42031,9,0,0,0,0
127,21,-52,99,99,-24.0993,-9.02695,-24.0993,0,2.42031,9,0,0,0,0
128,21,-41,328,0,3.55271e-15,1.11022e-16,3.55271e-15,0,2.53944,9,0,0,0,0
129,21,-42,329,329,1.9984e-15,-9.71445e-17,1.9984e-15,0,2.53944,9,0,0,0,0
130,21,-44,104,104,-0.574833,0.0610916,-0.574833,0,2.53944,9,0,0,0,0
131,21,-44,105,105,2.91023,-0.204302,2.91023,0,2.53944,9,0,0,0,0
132,21,-43,128,0,-2.33539,0.14321,-2.33539,0,2.35714,9,0,0,0,0
133,21,-51,100,0,5.19225,1.24281,5.19225,0,2.31687,9,0,0,0,0
134,21,-51,100,0,-0.518681,2.33214,-0.518681,0,2.31687,9,0,0,0,0
135,1,-52,101,101,0.148055,2.49841,0.148055,0.33,2.31687,9,0,0,0,0
136,1,-51,114,0,-0.230239,4.46304,-0.230239,0.33,2.24682,9,0,0,0,0
137,-1,-51,114,0,2.73727,1.92139,2.73727,0.33,2.24682,9,0,0,0,0
138,21,-52,113,113,0.822351,-6.44964,0.822351,0,2.24682,9,0,0,0,0
139,21,-51,126,0,1.31088,0.593948,1.31088,0,2.06555,9,0,0,0,0
140,21,-51,126,0,11.9535,1.12298,11.9535,0,2.06555,9,0,0,0,0
141,21,-52,125,125,6.01322,1.23666,6.01322,0,2.06555,9,0,0,0,0
142,21,-41,166,0,-1.11022e-16,4.44089e-16,-1.11022e-16,0,2.99946,9,0,0,0,0
143,21,-42,167,167,0,-3.33067e-16,0,0,2.99946,9,0,0,0,0
144,21,-44,124,124,0.227858,-4.11699,0.227858,0,2.48723,9,0,0,0,0
145,21,-44,106,106,1.0003,2.8652,1.0003,0,2.52148,9,0,0,0,0
146,21,-44,122,122,1.92122,1.00132,1.92122,0,2.48723,9,0,0,0,0
147,21,-44,107,107,-1.69902,-1.59042,-1.69902,0,2.52148,9,0,0,0,0
148,21,-44,123,123,-2.49672,0.133773,-2.49672,0,2.48723,9,0,0,0,0
149,21,-43,142,0,1.04636,1.70711,1.04636,0,2.0301,9,0,0,0,0
150,-2,-41,405,405,0,0,0,0,8.53086,9,0,0,0,0
151,21,-42,324,324,-5.55112e-17,1.11022e-16,-5.55112e-17,0,8.53086,9,0,0,0,0
152,-2,-44,89,89,9.14631,-2.1646,9.14631,0.33,8.53086,9,0,0,0,0
153,21,-44,90,90,-5.95269,0.806268,-5.95269,0,8.53086,9,0,0,0,0
154,21,-44,91,91,-2.76758,-0.449204,-2.76758,0,2.80541,9,0,0,0,0
155,21,-43,150,0,-0.426044,1.80753,-0.426044,0,1.86617,9,0,0,0,0
156,21,-51,145,0,0.721862,2.94164,0.721862,0,1.80083,9,0,0,0,0
157,21,-51,145,0,-0.614553,-0.912353,-0.614553,0,1.80083,9,0,0,0,0
158,21,-52,147,147,-0.806027,-0.754506,-0.806027,0,1.80083,9,0,0,0,0
159,21,-31,254,254,0,0,0,0,1.77188,9,0,0,0,0
160,21,-31,255,0,0,0,0,0,1.77188,9,0,0,0,0
161,21,-33,159,160,-1.5257,0.900998,-1.5257,0,1.77188,9,0,0,0,0
162,21,-33,159,160,1.5257,-0.900998,1.5257,0,1.77188,9,0,0,0,0
163,1,-51,50,0,2.14487,3.85711,2.14487,0.33,1.75012,9,0,0,0,0
164,21,-51,50,0,-0.272766,-0.359712,-0.272766,0,1.75012,9,0,0,0,0
165,-3,-52,51,51,-1.8721,-3.49739,-1.8721,0.5,1.75012,9,0,0,0,0
166,1,-41,467,467,0,-2.22045e-16,0,0,2.99946,9,0,0,0,0
167,21,-42,204,204,1.11022e-16,2.22045e-16,1.11022e-16,0,2.99946,9,0,0,0,0
168,21,-44,144,144,0.22993,-4.10956,0.22993,0,2.48723,9,0,0,0,0
169,21,-44,156,156,0.904309,3.5961,0.904309,0,1.80083,9,0,0,0,0
170,21,-44,146,146,1.92616,1.01904,1.92616,0,2.48723,9,0,0,0,0
171,21,-44,158,158,-0.737995,-0.510469,-0.737995,0,1.80083,9,0,0,0,0
172,21,-44,148,148,-2.49456,0.141537,-2.49456,0,2.48723,9,0,0,0,0
173,21,-44,149,149,1.11937,1.96898,1.11937,0,2.0301,9,0,0,0,0
174,21,-44,157,157,-0.494118,-0.480337,-0.494118,0,1.80083,9,0,0,0,0
175,1,-43,166,0,-0.453093,-1.6253,-0.453093,0.33,1.70311,9,0,0,0,0
176,21,-51,111,0,-1.88409,3.23371,-1.88409,0,1.53567,9,0,0,0,0
177,21,-51,111,0,0.951484,2.00518,0.951484,0,1.53567,9,0,0,0,0
178,21,-52,120,120,-3.03262,-0.00985258,-3.03262,0,1.53567,9,0,0,0,0
179,21,-51,94,0,0.265289,-2.44165,0.265289,0,1.52574,9,0,0,0,0
180,21,-51,94,0,-0.436949,0.206731,-0.436949,0,1.52574,9,0,0,0,0
181,1,-52,95,95,0.17166,2.23492,0.17166,0.33,1.52574,9,0,0,0,0
182,21,-42,222,222,-1.22125e-15,-4.996e-15,-1.22125e-15,0,4.18147,9,0,0,0,0
183,21,-41,263,0,1.33227e-15,4.88498e-15,1.33227e-15,0,4.18147,9,0,0,0,0
184,4,-44,78,78,-4.28897,3.7505,-4.28897,1.5,4.18147,9,0,0,0,0
185,-3,-44,79,79,-1.20763,-3.80666,-1.20763,0.5,4.18147,9,0,0,0,0
186,-4,-44,80,80,2.90726,0.742141,2.90726,1.5,4.09751,9,0,0,0,0
187,21,-44,81,81,2.9241,0.661827,2.9241,0,2.91672,9,0,0,0,0
188,3,-43,183,0,-0.334755,-1.3478,-0.334755,0.5,1.44112,9,0,0,0,0
189,21,-31,291,291,0,0,0,0,1.43647,9,0,0,0,0
190,21,-31,509,509,0,0,0,0,1.43647,9,0,0,0,0
191,21,-33,189,190,-1.35733,0.470234,-1.35733,0,1.43647,9,0,0,0,0
192,21,-33,189,190,1.35733,-0.470234,1.35733,0,1.43647,9,0,0,0,0
193,21,-51,139,0,3.16208,1.19418,3.16208,0,1.23735,9,0,0,0,0
194,21,-51,139,0,2.67613,-0.174913,2.67613,0,1.23735,9,0,0,0,0
195,21,-52,140,140,7.42621,0.697657,7.42621,0,1.23735,9,0,0,0,0
196,21,-51,115,0,-7.00841,1.47901,-7.00841,0,1.20167,9,0,0,0,0
197,21,-51,115,0,-0.912643,1.10891,-0.912643,0,1.20167,9,0,0,0,0
198,21,-53,420,420,-4.21885e-14,-3.59712e-14,-4.21885e-14,0,0,9,0,0,0,0
199,21,-51,164,0,-1.30667,-0.172576,-1.30667,0,1.19546,9,0,0,0,0
200,21,-51,164,0,0.951638,-0.340847,0.951638,0,1.19546,9,0,0,0,0
201,-3,-52,165,165,-1.78983,-3.34368,-1.78983,0.5,1.19546,9,0,0,0,0
202,21,-51,170,0,0.264483,1.2228,0.264483,0,1.17046,9,0,0,0,0
203,21,-51,170,0,1.66168,-0.203754,1.66168,0,1.17046,9,0,0,0,0
204,21,-53,294,294,3.09735e-15,4.44089e-16,3.09735e-15,0,0,9,0,0,0,0
205,21,-51,127,0,-23.918,-8.5064,-23.918,0,1.06927,9,0,0,0,0
206,21,-51,127,0,-0.171681,-0.516929,-0.171681,0,1.06927,9,0,0,0,0
207,21,-52,193,193,3.15252,1.19057,3.15252,0,1.06927,9,0,0,0,0
208,21,-51,202,0,0.663866,0.274733,0.663866,0,1.06204,9,0,0,0,0
209,21,-51,202,0,-1.3907,1.00431,-1.3907,0,1.06204,9,0,0,0,0
210,21,-52,172,172,-1.50324,0.085291,-1.50324,0,1.06204,9,0,0,0,0
211,21,-51,200,0,1.69037,-0.322482,1.69037,0,1.02312,9,0,0,0,0
212,21,-51,200,0,-0.853698,-0.232517,-0.853698,0,1.02312,9,0,0,0,0
213,-3,-52,201,201,-1.67487,-3.12953,-1.67487,0.5,1.02312,9,0,0,0,0
214,1,-51,135,0,-0.722631,1.00464,-0.722631,0.33,1.00643,9,0,0,0,0
215,21,-51,135,0,0.844671,1.61073,0.844671,0,1.00643,9,0,0,0,0
216,21,-52,134,134,-0.492667,2.21517,-0.492667,0,1.00643,9,0,0,0,0
217,21,-51,154,0,-2.85688,0.461264,-2.85688,0,0.990203,9,0,0,0,0
218,21,-51,154,0,-0.0618042,-0.890001,-0.0618042,0,0.990203,9,0,0,0,0
219,21,-52,153,153,-5.80158,0.785801,-5.80158,0,0.990203,9,0,0,0,0
220,21,-51,187,0,2.09122,1.39111,2.09122,0,0.981366,9,0,0,0,0
221,21,-51,187,0,0.832884,-0.72928,0.832884,0,0.981366,9,0,0,0,0
222,21,-53,262,262,-2.44249e-15,-9.99201e-15,-2.44249e-15,0,0,9,0,0,0,0
223,21,-51,112,0,-1.69527,-2.44612,-1.69527,0,0.971826,9,0,0,0,0
224,21,-51,112,0,-0.143331,-0.374914,-0.143331,0,0.971826,9,0,0,0,0
225,21,-52,116,116,3.64435,-2.02369,3.64435,0,0.971826,9,0,0,0,0
226,21,-51,199,0,-0.449864,-0.00794044,-0.449864,0,0.971638,9,0,0,0,0
227,21,-51,199,0,-0.171341,-0.295406,-0.171341,0,0.971638,9,0,0,0,0
228,21,-52,211,211,1.0049,-0.191711,1.0049,0,0.971638,9,0,0,0,0
229,21,-51,169,0,-0.507952,1.69285,-0.507952,0,0.940277,9,0,0,0,0
230,21,-51,169,0,1.28418,1.77874,1.28418,0,0.940277,9,0,0,0,0
231,21,-52,174,174,-0.366037,-0.355828,-0.366037,0,0.940277,9,0,0,0,0
232,21,-31,514,514,0,0,0,0,0.939024,9,0,0,0,0
233,-2,-31,515,515,0,0,0,0,0.939024,9,0,0,0,0
234,21,-33,232,233,0.113384,-0.929139,0.113384,0,0.939024,9,0,0,0,0
235,-2,-33,232,233,-0.113384,0.929139,-0.113384,0.33,0.939024,9,0,0,0,0
236,21,-51,118,0,-0.519414,-0.552726,-0.519414,0,0.928566,9,0,0,0,0
237,21,-51,118,0,-0.430965,-3.05686,-0.430965,0,0.928566,9,0,0,0,0
238,21,-52,117,117,2.90885,-1.66805,2.90885,0,0.928566,9,0,0,0,0
239,21,-51,219,0,-5.89672,1.13077,-5.89672,0,0.913679,9,0,0,0,0
240,21,-51,219,0,0.066377,-0.222953,0.066377,0,0.913679,9,0,0,0,0
241,21,-52,155,155,-0.397284,1.68552,-0.397284,0,0.913679,9,0,0,0,0
242,21,-51,230,0,-0.516023,0.148346,-0.516023,0,0.912633,9,0,0,0,0
243,21,-51,230,0,1.61174,1.44719,1.61174,0,0.912633,9,0,0,0,0
244,21,-52,231,231,-0.177576,-0.172623,-0.177576,0,0.912633,9,0,0,0,0
245,21,-51,206,0,-0.177634,-1.30713,-0.177634,0,0.904171,9,0,0,0,0
246,21,-51,206,0,0.052771,0.807882,0.052771,0,0.904171,9,0,0,0,0
247,21,-52,207,207,3.1057,1.17289,3.1057,0,0.904171,9,0,0,0,0
248,21,-51,217,0,-1.46657,0.591755,-1.46657,0,0.8364,9,0,0,0,0
249,21,-51,217,0,-1.41328,-0.461257,-1.41328,0,0.8364,9,0,0,0,0
250,21,-52,218,218,-0.0388349,-0.559235,-0.0388349,0,0.8364,9,0,0,0,0
251,21,-51,168,0,0.242762,-1.06796,0.242762,0,0.83468,9,0,0,0,0
252,21,-51,168,0,-0.0165759,-3.04419,-0.0165759,0,0.83468,9,0,0,0,0
253,21,-52,171,171,-0.734252,-0.50788,-0.734252,0,0.83468,9,0,0,0,0
254,21,-42,503,503,-8.32667e-16,1.17961e-16,-8.32667e-16,0,1.77188,9,0,0,0,0
255,21,-41,504,504,7.21645e-16,-1.11022e-16,7.21645e-16,0,1.77188,9,0,0,0,0
256,21,-44,161,161,-1.79439,0.940324,-1.79439,0,1.77188,9,0,0,0,0
257,21,-44,162,162,1.1824,-0.850753,1.1824,0,1.77188,9,0,0,0,0
258,21,-43,255,0,0.611986,-0.0895713,0.611986,0,0.819765,9,0,0,0,0
259,21,-51,212,0,-0.94562,-0.272504,-0.94562,0,0.801614,9,0,0,0,0
260,21,-51,212,0,-0.354839,-0.810729,-0.354839,0,0.801614,9,0,0,0,0
261,-3,-52,213,213,-1.22811,-2.27882,-1.22811,0.5,0.801614,9,0,0,0,0
262,21,-42,445,445,-4.88498e-15,-2.80331e-15,-4.88498e-15,0,0,9,0,0,0,0
263,21,-41,446,446,5.55112e-15,3.10862e-15,5.55112e-15,0,4.18147,9,0,0,0,0
264,4,-44,184,184,-4.21009,3.79571,-4.21009,1.5,4.18147,9,0,0,0,0
265,-3,-44,185,185,-1.12702,-3.76046,-1.12702,0.5,4.18147,9,0,0,0,0
266,-4,-44,186,186,2.93801,0.759761,2.93801,1.5,4.09751,9,0,0,0,0
267,21,-44,220,220,2.19201,1.44887,2.19201,0,0.981366,9,0,0,0,0
268,3,-44,188,188,0.00872179,-1.15095,0.00872179,0.5,1.44112,9,0,0,0,0
269,21,-44,221,221,0.886548,-0.698524,0.886548,0,0.981366,9,0,0,0,0
270,21,-43,263,0,-0.688177,-0.39441,-0.688177,0,0.793417,9,0,0,0,0
271,21,-51,141,0,3.62593,0.0502841,3.62593,0,0.786422,9,0,0,0,0
272,21,-51,141,0,2.38728,1.18637,2.38728,0,0.786422,9,0,0,0,0
273,1,-53,386,386,6.25789e-14,-7.81597e-14,6.25789e-14,0,0,9,0,0,0,0
274,21,-51,226,0,0.386596,-0.217174,0.386596,0,0.781673,9,0,0,0,0
275,21,-51,226,0,-0.127086,1.47581,-0.127086,0,0.781673,9,0,0,0,0
276,1,-52,163,163,1.43549,2.59053,1.43549,0.33,0.781673,9,0,0,0,0
277,21,-51,194,0,1.2032,-0.0158705,1.2032,0,0.771055,9,0,0,0,0
278,21,-51,194,0,2.7141,0.309693,2.7141,0,0.771055,9,0,0,0,0
279,21,-52,247,247,1.86453,0.704154,1.86453,0,0.771055,9,0,0,0,0
280,21,-51,253,0,-0.211403,-0.844164,-0.211403,0,0.754622,9,0,0,0,0
281,21,-51,253,0,-0.523097,0.29074,-0.523097,0,0.754622,9,0,0,0,0
282,21,-52,252,252,-0.0163279,-2.99865,-0.0163279,0,0.754622,9,0,0,0,0
283,21,-51,210,0,0.0603652,0.403195,0.0603652,0,0.747723,9,0,0,0,0
284,21,-51,210,0,-2.68761,0.493808,-2.68761,0,0.747723,9,0,0,0,0
285,21,-52,209,209,-0.266701,0.192601,-0.266701,0,0.747723,9,0,0,0,0
286,21,-51,224,0,-0.93108,-0.152732,-0.93108,0,0.744636,9,0,0,0,0
287,21,-51,224,0,0.467753,-0.683908,0.467753,0,0.744636,9,0,0,0,0
288,21,-52,223,223,-1.37527,-1.9844,-1.37527,0,0.744636,9,0,0,0,0
289,21,-51,192,0,0.872894,-1.00926,0.872894,0,0.721677,9,0,0,0,0
290,21,-51,192,0,0.484431,0.539024,0.484431,0,0.721677,9,0,0,0,0
291,21,-53,508,508,9.86076e-32,-9.86076e-32,9.86076e-32,0,0,9,0,0,0,0
292,1,-51,175,0,-0.506359,-0.723043,-0.506359,0.33,0.707492,9,0,0,0,0
293,21,-51,175,0,0.053266,-0.902257,0.053266,0,0.707492,9,0,0,0,0
294,21,-53,468,468,4.63164e-15,8.88178e-16,4.63164e-15,0,0,9,0,0,0,0
295,21,-51,274,0,-0.058493,-0.0121061,-0.058493,0,0.682037,9,0,0,0,0
296,21,-51,274,0,0.353148,-0.363581,0.353148,0,0.682037,9,0,0,0,0
297,21,-52,227,227,-0.0794006,-0.136893,-0.0794006,0,0.682037,9,0,0,0,0
298,21,-51,240,0,-0.5923,-0.678348,-0.5923,0,0.661468,9,0,0,0,0
299,21,-51,240,0,-0.196907,0.619464,-0.196907,0,0.661468,9,0,0,0,0
300,21,-52,239,239,-5.04113,0.9667,-5.04113,0,0.661468,9,0,0,0,0
301,21,-51,179,0,0.332741,-2.48426,0.332741,0,0.656689,9,0,0,0,0
302,21,-51,179,0,-0.126339,0.070478,-0.126339,0,0.656689,9,0,0,0,0
303,21,-52,180,180,-0.378062,0.17887,-0.378062,0,0.656689,9,0,0,0,0
304,21,-51,241,0,0.120772,-0.244406,0.120772,0,0.652954,9,0,0,0,0
305,21,-51,241,0,-0.625544,1.80682,-0.625544,0,0.652954,9,0,0,0,0
306,21,-52,298,298,-0.484812,-0.555244,-0.484812,0,0.652954,9,0,0,0,0
307,21,-51,250,0,-0.729564,-0.77325,-0.729564,0,0.652067,9,0,0,0,0
308,21,-51,250,0,0.269127,0.294862,0.269127,0,0.652067,9,0,0,0,0
