id,pid,status,mother1,mother2,px,py,pz,m,scale,pol,xProd,yProd,zProd,tau
1056,21,-71,685,685,-0.373216,0.498942,-0.373216,0,0.560448,9,0,0,0,0
1057,21,-71,659,659,0.524494,1.32941,0.524494,0,0.532176,9,0,0,0,0
1058,21,-71,693,693,-0.517814,0.283996,-0.517814,0,0.532176,9,0,0,0,0
1059,21,-71,683,683,0.161515,1.74113,0.161515,0,0.532176,9,0,0,0,0
1060,2101,-71,817,817,-0.987565,-0.763375,-0.987565,0.57933,0,9,0,0,0,0
1061,-211,83,1048,1060,-0.135194,-0.524334,-0.135194,0.13957,0,9,0,0,0,1566.72
1062,321,83,1048,1060,0.782679,-2.71182,0.782679,0.49368,0,9,0,0,0,2935.72
1063,3322,-83,1048,1060,0.694746,-1.38668,0.694746,1.31486,0,9,0,0,0,95.3568
1064,311,-83,1048,1060,0.143379,-0.842713,0.143379,0.49761,0,9,0,0,0,0
1065,-2114,-83,1048,1060,0.725726,-1.30884,0.725726,1.32326,0,9,0,0,0,0
1066,-213,-83,1048,1060,0.164743,-0.125389,0.164743,0.79104,0,9,0,0,0,0
1067,113,-83,1048,1060,1.2664,-1.34672,1.2664,0.806127,0,9,0,0,0,0
1068,211,83,1048,1060,1.72579,-1.53794,1.72579,0.13957,0,9,0,0,0,1981.3
1069,-213,-83,1048,1060,0.449819,-0.525876,0.449819,0.850158,0,9,0,0,0,0
1070,2212,83,1048,1060,2.62822,-0.583272,2.62822,0.93827,0,9,0,0,0,0
1071,111,-83,1048,1060,0.392626,0.256044,0.392626,0.13498,0,9,0,0,0,8.15727e-06
1072,-2214,-83,1048,1060,3.39958,-0.479813,3.39958,1.20759,0,9,0,0,0,0
1073,221,-83,1048,1060,1.97752,-0.53837,1.97752,0.54785,0,9,0,0,0,0
1074,111,-83,1048,1060,1.67032,0.205342,1.67032,0.13498,0,9,0,0,0,1.9453e-05
1075,211,84,1048,1060,-0.353272,1.23874,-0.353272,0.13957,0,9,0,0,0,2383.93
1076,-213,-84,1048,1060,0.193178,0.673746,0.193178,1.31769,0,9,0,0,0,0
1077,111,-84,1048,1060,-0.0724668,-0.122506,-0.0724668,0.13498,0,9,0,0,0,8.3097e-05
1078,213,-84,1048,1060,-0.290023,0.93774,-0.290023,0.707824,0,9,0,0,0,0
1079,111,-84,1048,1060,-0.084011,-0.0230934,-0.084011,0.13498,0,9,0,0,0,9.7646e-06
1080,-211,84,1048,1060,0.0725915,-0.156674,0.0725915,0.13957,0,9,0,0,0,1339.56
1081,221,-84,1048,1060,0.0961073,0.371021,0.0961073,0.54785,0,9,0,0,0,0
1082,221,-84,1048,1060,-0.43792,-0.496163,-0.43792,0.54785,0,9,0,0,0,0
1083,321,84,1048,1060,-0.116219,0.927035,-0.116219,0.49368,0,9,0,0,0,3510.87
1084,-311,-84,1048,1060,0.0569532,0.0314576,0.0569532,0.49761,0,9,0,0,0,0
1085,2112,84,1048,1060,-0.471579,-0.250111,-0.471579,0.93957,0,9,0,0,0,1.35476e+13
1086,3,-71,838,838,-2.16653,0.342293,-2.16653,0.655115,0,9,0,0,0,0
1087,21,-71,677,677,-0.242984,0.0207681,-0.242984,0,0.562587,9,0,0,0,0
1088,21,-71,673,673,1.10968,-0.000278575,1.10968,0,0.558486,9,0,0,0,0
1089,21,-71,686,686,-0.0608511,-0.13948,-0.0608511,0,0.558486,9,0,0,0,0
1090,21,-71,679,679,-0.0258187,0.268954,-0.0258187,0,0.558486,9,0,0,0,0
1091,21,-71,662,662,-1.02392,-1.18846,-1.02392,0,0.669298,9,0,0,0,0
1092,21,-71,664,664,-0.324885,-1.70312,-0.324885,0,1.67368,9,0,0,0,0
1093,21,-71,749,749,0.437252,1.23439,0.437252,0,0.682465,9,0,0,0,0
1094,21,-71,772,772,-0.186543,0.0464419,-0.186543,0,0.510215,9,0,0,0,0
1095,21,-71,777,777,-0.522903,-1.21835,-0.522903,0,2.59439,9,0,0,0,0
1096,21,-71,768,768,0.454418,-1.34819,0.454418,0,0.510215,9,0,0,0,0
1097,21,-71,757,757,-0.232856,-1.14942,-0.232856,0,0.682465,9,0,0,0,0
1098,21,-71,785,785,1.5799,-0.285338,1.5799,0,2.41062,9,0,0,0,0
1099,21,-71,782,782,0.0479999,1.10822,0.0479999,0,0.609275,9,0,0,0,0
1100,21,-71,844,844,0.485869,1.24654,0.485869,0.410637,0,9,0,0,0,0
1101,21,-71,813,813,-0.190127,0.847678,-0.190127,0,0.956107,9,0,0,0,0
1102,21,-71,769,769,-1.0747,1.11512,-1.0747,0,0.510215,9,0,0,0,0
1103,21,-71,846,846,-2.27765,1.07275,-2.27765,0.532871,0,9,0,0,0,0
1104,21,-71,845,845,0.765002,0.777999,0.765002,0.439206,0,9,0,0,0,0
1105,21,-71,716,716,0.270707,0.413666,0.270707,0,0.575289,9,0,0,0,0
1106,21,-71,842,842,-0.367436,1.53371,-0.367436,0.377897,0,9,0,0,0,0
1107,21,-71,843,843,-1.30029,0.888637,-1.30029,0.408205,0,9,0,0,0,0
1108,21,-71,724,724,0.800917,-2.4719,0.800917,0,0.722105,9,0,0,0,0
1109,21,-71,841,841,0.370152,-2.22171,0.370152,0.325449,0,9,0,0,0,0
1110,21,-71,717,717,-0.470577,-1.5783,-0.470577,0,0.757734,9,0,0,0,0
1111,21,-71,834,834,-0.636265,-0.694767,-0.636265,0.0334483,0,9,0,0,0,0
1112,21,-71,756,756,-1.68601,-0.808045,-1.68601,0,0.509447,9,0,0,0,0
1113,21,-71,722,722,-0.441604,0.362265,-0.441604,0,0.757734,9,0,0,0,0
1114,21,-71,836,836,1.41222,0.699714,1.41222,0.0985981,0,9,0,0,0,0
1115,21,-71,839,839,1.05836,0.996674,1.05836,0.197304,0,9,0,0,0,0
1116,21,-71,840,840,2.49103,1.21335,2.49103,0.236168,0,9,0,0,0,0
1117,21,-71,727,727,1.29627,0.948502,1.29627,0,0.678312,9,0,0,0,0
1118,21,-71,743,743,0.690908,1.0196,0.690908,0,0.564301,9,0,0,0,0
1119,21,-71,837,837,-0.416618,0.0940249,-0.416618,0.138974,0,9,0,0,0,0
1120,21,-71,719,719,-0.751141,1.11949,-0.751141,0,0.863185,9,0,0,0,0
1121,21,-71,714,714,-0.289715,-0.841224,-0.289715,0,0.863185,9,0,0,0,0
1122,21,-71,793,793,-1.31555,-1.12387,-1.31555,0,0.831889,9,0,0,0,0
1123,21,-71,808,808,-0.0745954,-0.163441,-0.0745954,0,0.581778,9,0,0,0,0
1124,21,-71,804,804,0.23436,2.20803,0.23436,0,0.581778,9,0,0,0,0
1125,-3,-71,661,661,0.714932,-1.95902,0.714932,0.5,1.86372,9,0,0,0,0
1126,-323,-83,1086,1125,-1.79332,0.260767,-1.79332,0.91615,0,9,0,0,0,0
1127,213,-83,1086,1125,-0.565018,0.0299926,-0.565018,0.677012,0,9,0,0,0,0
1128,-213,-83,1086,1125,0.299465,0.20281,0.299465,0.466803,0,9,0,0,0,0
1129,221,-83,1086,1125,-0.267502,-0.00741256,-0.267502,0.54785,0,9,0,0,0,0
1130,111,-83,1086,1125,0.60282,-0.215766,0.60282,0.13498,0,9,0,0,0,1.64464e-06
1131,2212,83,1086,1125,0.370928,0.117585,0.370928,0.93827,0,9,0,0,0,0
1132,-2112,83,1086,1125,-0.207752,0.146703,-0.207752,0.93957,0,9,0,0,0,2.33442e+14
1133,111,-83,1086,1125,-0.878471,-0.232982,-0.878471,0.13498,0,9,0,0,0,5.70869e-06
1134,-213,-83,1086,1125,0.529157,0.275757,0.529157,0.736815,0,9,0,0,0,0
1135,2212,83,1086,1125,0.376829,-0.337377,0.376829,0.93827,0,9,0,0,0,0
1136,-2112,83,1086,1125,-0.743981,-0.991327,-0.743981,0.93957,0,9,0,0,0,4.86675e+14
1137,223,-83,1086,1125,0.373967,0.0283276,0.373967,0.788004,0,9,0,0,0,0
1138,1114,-83,1086,1125,-0.598724,-0.45496,-0.598724,1.30279,0,9,0,0,0,0
1139,211,83,1086,1125,-0.459001,-1.3872,-0.459001,0.13957,0,9,0,0,0,4546.23
1140,-2212,83,1086,1125,-0.248196,-0.493515,-0.248196,0.93827,0,9,0,0,0,0
1141,213,-83,1086,1125,1.56574,0.0366533,1.56574,1.22641,0,9,0,0,0,0
1142,223,-83,1086,1125,-0.458133,-0.351398,-0.458133,0.787316,0,9,0,0,0,0
1143,2212,83,1086,1125,0.387999,-1.6216,0.387999,0.93827,0,9,0,0,0,0
1144,-211,83,1086,1125,-0.00496715,0.694362,-0.00496715,0.13957,0,9,0,0,0,31835.3
1145,-2112,83,1086,1125,0.00286225,0.266497,0.00286225,0.93957,0,9,0,0,0,2.33691e+13
1146,-211,83,1086,1125,0.0302666,1.03242,0.0302666,0.13957,0,9,0,0,0,9200.78
1147,211,83,1086,1125,-0.019537,-0.0703098,-0.019537,0.13957,0,9,0,0,0,1139.68
1148,-213,-83,1086,1125,0.0121958,0.96461,0.0121958,0.847716,0,9,0,0,0,0
1149,211,83,1086,1125,0.0969451,0.23158,0.0969451,0.13957,0,9,0,0,0,233.486
1150,-211,83,1086,1125,-0.310969,0.423254,-0.310969,0.13957,0,9,0,0,0,8451.94
1151,213,-83,1086,1125,-0.321827,0.339062,-0.321827,0.649014,0,9,0,0,0,0
1152,113,-83,1086,1125,-0.523842,0.742056,-0.523842,0.757598,0,9,0,0,0,0
1153,-211,83,1086,1125,-0.049478,0.0991144,-0.049478,0.13957,0,9,0,0,0,3734.59
1154,2212,83,1086,1125,-0.39803,0.781072,-0.39803,0.93827,0,9,0,0,0,0
1155,-2112,83,1086,1125,-0.115323,0.495948,-0.115323,0.93957,0,9,0,0,0,7.09312e+14
1156,2112,83,1086,1125,-0.460007,0.211877,-0.460007,0.93957,0,9,0,0,0,6.46982e+13
1157,-2212,83,1086,1125,0.114842,0.219707,0.114842,0.93827,0,9,0,0,0,0
1158,213,-83,1086,1125,0.358944,0.0367983,0.358944,1.23375,0,9,0,0,0,0
1159,-211,83,1086,1125,-0.810838,0.468224,-0.810838,0.13957,0,9,0,0,0,18205.4
1160,223,-83,1086,1125,0.355851,1.04192,0.355851,0.84175,0,9,0,0,0,0
1161,111,-83,1086,1125,-1.07844,0.431708,-1.07844,0.13498,0,9,0,0,0,2.19581e-05
1162,213,-83,1086,1125,0.338913,-2.08752,0.338913,0.734082,0,9,0,0,0,0
1163,111,-83,1086,1125,-0.130156,-0.726412,-0.130156,0.13498,0,9,0,0,0,3.9833e-06
1164,223,-83,1086,1125,-0.0102294,-1.03721,-0.0102294,0.78105,0,9,0,0,0,0
